Step;N 
79400 ; 45
79500 ; 37
79600 ; 44
79700 ; 34
79800 ; 39
79900 ; 38
80000 ; 30
80100 ; 46
80200 ; 55
80300 ; 42
80400 ; 32
80500 ; 31
80600 ; 30
80700 ; 41
80800 ; 52
80900 ; 46
81000 ; 28
81100 ; 36
81200 ; 38
81300 ; 36
81400 ; 38
81500 ; 33
81600 ; 40
81700 ; 42
81800 ; 41
81900 ; 44
82000 ; 30
82100 ; 35
82200 ; 43
82300 ; 41
82400 ; 37
82500 ; 32
82600 ; 29
82700 ; 44
82800 ; 41
82900 ; 36
83000 ; 33
83100 ; 36
83200 ; 29
83300 ; 35
83400 ; 41
83500 ; 37
83600 ; 37
83700 ; 42
83800 ; 35
83900 ; 45
84000 ; 45
84100 ; 37
84200 ; 40
84300 ; 28
84400 ; 34
84500 ; 34
84600 ; 40
84700 ; 42
84800 ; 33
84900 ; 37
85000 ; 62
85100 ; 32
85200 ; 24
85300 ; 41
85400 ; 32
85500 ; 43
85600 ; 37
85700 ; 38
85800 ; 35
85900 ; 33
86000 ; 31
86100 ; 26
86200 ; 26
86300 ; 29
86400 ; 33
86500 ; 35
86600 ; 36
86700 ; 50
86800 ; 47
86900 ; 42
87000 ; 37
87100 ; 28
87200 ; 33
87300 ; 27
87400 ; 38
87500 ; 40
87600 ; 36
87700 ; 26
87800 ; 45
87900 ; 35
88000 ; 36
88100 ; 36
88200 ; 32
88300 ; 47
88400 ; 39
88500 ; 39
88600 ; 37
88700 ; 40
88800 ; 33
88900 ; 38
89000 ; 28
89100 ; 44
89200 ; 52
89300 ; 38
89400 ; 37
89500 ; 37
89600 ; 52
89700 ; 41
89800 ; 45
89900 ; 46
90000 ; 37
90100 ; 35
90200 ; 35
90300 ; 43
90400 ; 33
90500 ; 33
90600 ; 44
90700 ; 49
90800 ; 36
90900 ; 24
91000 ; 41
91100 ; 31
91200 ; 35
91300 ; 38
91400 ; 47
91500 ; 36
91600 ; 29
91700 ; 38
91800 ; 44
91900 ; 40
92000 ; 38
92100 ; 54
92200 ; 39
92300 ; 49
92400 ; 39
92500 ; 42
92600 ; 40
92700 ; 38
92800 ; 51
92900 ; 42
93000 ; 26
93100 ; 46
93200 ; 39
93300 ; 30
93400 ; 38
93500 ; 30
93600 ; 41
93700 ; 27
93800 ; 38
93900 ; 47
94000 ; 40
94100 ; 42
94200 ; 26
94300 ; 41
94400 ; 41
94500 ; 28
94600 ; 44
94700 ; 33
94800 ; 39
94900 ; 43
95000 ; 38
95100 ; 35
95200 ; 29
95300 ; 38
95400 ; 33
95500 ; 30
95600 ; 42
95700 ; 46
95800 ; 44
95900 ; 31
96000 ; 41
96100 ; 46
96200 ; 43
96300 ; 38
96400 ; 37
96500 ; 41
96600 ; 43
96700 ; 37
96800 ; 34
96900 ; 41
97000 ; 61
97100 ; 36
97200 ; 42
97300 ; 45
97400 ; 46
97500 ; 40
97600 ; 33
97700 ; 38
97800 ; 29
97900 ; 33
98000 ; 39
98100 ; 42
98200 ; 38
98300 ; 60
98400 ; 46
98500 ; 43
98600 ; 36
98700 ; 43
98800 ; 31
98900 ; 40
99000 ; 42
99100 ; 39
99200 ; 28
99300 ; 39
99400 ; 37
99500 ; 30
99600 ; 42
99700 ; 29
99800 ; 38
99900 ; 39
100000 ; 30
100100 ; 18
100200 ; 42
100300 ; 38
100400 ; 32
100500 ; 40
100600 ; 47
100700 ; 38
100800 ; 48
100900 ; 40
101000 ; 38
101100 ; 34
101200 ; 31
101300 ; 45
101400 ; 35
101500 ; 34
101600 ; 31
101700 ; 41
101800 ; 38
101900 ; 47
102000 ; 33
102100 ; 33
102200 ; 38
102300 ; 37
102400 ; 37
102500 ; 44
102600 ; 33
102700 ; 34
102800 ; 34
102900 ; 44
103000 ; 49
103100 ; 35
103200 ; 50
103300 ; 34
103400 ; 41
103500 ; 32
103600 ; 21
103700 ; 51
103800 ; 43
103900 ; 36
104000 ; 51
104100 ; 31
104200 ; 31
104300 ; 42
104400 ; 37
104500 ; 34
104600 ; 29
104700 ; 48
104800 ; 40
104900 ; 36
105000 ; 38
105100 ; 36
105200 ; 42
105300 ; 27
105400 ; 38
105500 ; 38
105600 ; 42
105700 ; 31
105800 ; 41
105900 ; 44
106000 ; 39
106100 ; 32
106200 ; 51
106300 ; 41
106400 ; 37
106500 ; 39
106600 ; 40
106700 ; 42
106800 ; 35
106900 ; 36
107000 ; 35
107100 ; 37
107200 ; 41
107300 ; 40
107400 ; 40
107500 ; 52
107600 ; 48
107700 ; 29
107800 ; 48
107900 ; 35
108000 ; 34
108100 ; 34
108200 ; 33
108300 ; 48
108400 ; 37
108500 ; 45
108600 ; 38
108700 ; 41
108800 ; 44
108900 ; 40
109000 ; 31
109100 ; 30
109200 ; 48
109300 ; 39
109400 ; 29
109500 ; 42
109600 ; 31
109700 ; 32
109800 ; 44
109900 ; 33
110000 ; 43
110100 ; 37
110200 ; 30
110300 ; 39
110400 ; 51
110500 ; 36
110600 ; 38
110700 ; 40
110800 ; 40
110900 ; 39
111000 ; 37
111100 ; 50
111200 ; 44
111300 ; 30
111400 ; 42
111500 ; 40
111600 ; 29
111700 ; 37
111800 ; 44
111900 ; 29
112000 ; 37
112100 ; 34
112200 ; 49
112300 ; 33
112400 ; 49
112500 ; 31
112600 ; 35
112700 ; 42
112800 ; 44
112900 ; 35
113000 ; 43
113100 ; 40
113200 ; 43
113300 ; 37
113400 ; 46
113500 ; 38
113600 ; 45
113700 ; 42
113800 ; 35
113900 ; 35
114000 ; 31
114100 ; 39
114200 ; 28
114300 ; 46
114400 ; 36
114500 ; 47
114600 ; 33
114700 ; 32
114800 ; 41
114900 ; 37
115000 ; 41
115100 ; 44
115200 ; 29
115300 ; 33
115400 ; 35
115500 ; 39
115600 ; 34
115700 ; 41
115800 ; 34
115900 ; 39
116000 ; 57
116100 ; 34
116200 ; 62
116300 ; 40
116400 ; 29
116500 ; 38
116600 ; 34
116700 ; 39
116800 ; 30
116900 ; 36
117000 ; 42
117100 ; 34
117200 ; 35
117300 ; 32
117400 ; 38
117500 ; 33
117600 ; 34
117700 ; 39
117800 ; 35
117900 ; 47
118000 ; 32
118100 ; 34
118200 ; 28
118300 ; 37
118400 ; 36
118500 ; 39
118600 ; 28
118700 ; 31
118800 ; 42
118900 ; 36
119000 ; 48
119100 ; 38
119200 ; 34
119300 ; 35
119400 ; 34
119500 ; 37
119600 ; 29
119700 ; 35
119800 ; 35
119900 ; 36
120000 ; 36
120100 ; 26
120200 ; 31
120300 ; 40
120400 ; 29
120500 ; 30
120600 ; 30
120700 ; 38
120800 ; 45
120900 ; 37
121000 ; 37
121100 ; 40
121200 ; 40
121300 ; 40
121400 ; 35
121500 ; 39
121600 ; 45
121700 ; 39
121800 ; 36
121900 ; 40
122000 ; 39
122100 ; 41
122200 ; 35
122300 ; 32
122400 ; 45
122500 ; 51
122600 ; 44
122700 ; 35
122800 ; 27
122900 ; 51
123000 ; 32
123100 ; 26
123200 ; 45
123300 ; 27
123400 ; 38
123500 ; 39
123600 ; 37
123700 ; 37
123800 ; 32
123900 ; 39
124000 ; 33
124100 ; 37
124200 ; 32
124300 ; 27
124400 ; 32
124500 ; 40
124600 ; 39
124700 ; 46
124800 ; 46
124900 ; 51
125000 ; 38
125100 ; 37
125200 ; 33
125300 ; 30
125400 ; 47
125500 ; 29
125600 ; 40
125700 ; 31
125800 ; 26
125900 ; 35
126000 ; 38
126100 ; 43
126200 ; 40
126300 ; 38
126400 ; 37
126500 ; 40
126600 ; 40
126700 ; 38
126800 ; 38
126900 ; 29
127000 ; 42
127100 ; 39
127200 ; 40
127300 ; 37
127400 ; 40
127500 ; 33
127600 ; 36
127700 ; 29
127800 ; 42
127900 ; 41
128000 ; 40
128100 ; 45
128200 ; 39
128300 ; 26
128400 ; 52
128500 ; 35
128600 ; 33
128700 ; 41
128800 ; 43
128900 ; 45
129000 ; 36
129100 ; 44
129200 ; 38
129300 ; 39
129400 ; 34
129500 ; 46
129600 ; 34
129700 ; 51
129800 ; 59
129900 ; 45
130000 ; 40
130100 ; 37
130200 ; 39
130300 ; 48
130400 ; 52
130500 ; 33
130600 ; 34
130700 ; 30
130800 ; 26
130900 ; 35
131000 ; 37
131100 ; 54
131200 ; 37
131300 ; 38
131400 ; 39
131500 ; 33
131600 ; 52
131700 ; 33
131800 ; 41
131900 ; 36
132000 ; 30
132100 ; 46
132200 ; 46
132300 ; 52
132400 ; 35
132500 ; 33
132600 ; 49
132700 ; 26
132800 ; 42
132900 ; 58
133000 ; 28
133100 ; 30
133200 ; 47
133300 ; 42
133400 ; 42
133500 ; 38
133600 ; 31
133700 ; 40
133800 ; 34
133900 ; 41
134000 ; 38
134100 ; 46
134200 ; 40
134300 ; 34
134400 ; 43
134500 ; 45
134600 ; 32
134700 ; 38
134800 ; 45
134900 ; 45
135000 ; 43
135100 ; 26
135200 ; 38
135300 ; 32
135400 ; 42
135500 ; 33
135600 ; 43
135700 ; 37
135800 ; 33
135900 ; 32
136000 ; 38
136100 ; 39
136200 ; 38
136300 ; 27
136400 ; 47
136500 ; 37
136600 ; 43
136700 ; 39
136800 ; 32
136900 ; 49
137000 ; 33
137100 ; 34
137200 ; 44
137300 ; 39
137400 ; 40
137500 ; 30
137600 ; 41
137700 ; 40
137800 ; 32
137900 ; 39
138000 ; 40
138100 ; 34
138200 ; 38
138300 ; 45
138400 ; 40
138500 ; 47
138600 ; 38
138700 ; 46
138800 ; 39
138900 ; 36
139000 ; 39
139100 ; 27
139200 ; 31
139300 ; 31
139400 ; 32
139500 ; 46
139600 ; 49
139700 ; 41
139800 ; 34
139900 ; 38
140000 ; 31
140100 ; 31
140200 ; 50
140300 ; 46
140400 ; 44
140500 ; 46
140600 ; 39
140700 ; 42
140800 ; 39
140900 ; 38
141000 ; 42
141100 ; 31
141200 ; 35
141300 ; 36
141400 ; 35
141500 ; 34
141600 ; 39
141700 ; 35
141800 ; 39
141900 ; 59
142000 ; 48
142100 ; 40
142200 ; 32
142300 ; 36
142400 ; 31
142500 ; 39
142600 ; 34
142700 ; 30
142800 ; 40
142900 ; 35
143000 ; 45
143100 ; 39
143200 ; 36
143300 ; 32
143400 ; 38
143500 ; 39
143600 ; 39
143700 ; 37
143800 ; 30
143900 ; 36
144000 ; 33
144100 ; 34
144200 ; 39
144300 ; 36
144400 ; 49
144500 ; 27
144600 ; 37
144700 ; 36
144800 ; 39
144900 ; 36
145000 ; 38
145100 ; 28
145200 ; 35
145300 ; 46
145400 ; 43
145500 ; 33
145600 ; 40
145700 ; 46
145800 ; 40
145900 ; 42
146000 ; 40
146100 ; 35
146200 ; 43
146300 ; 29
146400 ; 34
146500 ; 28
146600 ; 41
146700 ; 43
146800 ; 35
146900 ; 41
147000 ; 38
147100 ; 41
147200 ; 38
147300 ; 43
147400 ; 41
147500 ; 32
147600 ; 39
147700 ; 36
147800 ; 35
147900 ; 32
148000 ; 38
148100 ; 37
148200 ; 41
148300 ; 24
148400 ; 39
148500 ; 36
148600 ; 34
148700 ; 32
148800 ; 42
148900 ; 37
149000 ; 50
149100 ; 31
149200 ; 30
149300 ; 45
149400 ; 55
149500 ; 30
149600 ; 49
149700 ; 41
149800 ; 24
149900 ; 38
150000 ; 36
150100 ; 42
150200 ; 41
150300 ; 35
150400 ; 40
150500 ; 38
150600 ; 45
150700 ; 28
150800 ; 30
150900 ; 36
151000 ; 39
151100 ; 41
151200 ; 31
151300 ; 52
151400 ; 37
151500 ; 38
151600 ; 33
151700 ; 27
151800 ; 31
151900 ; 35
152000 ; 38
152100 ; 40
152200 ; 39
152300 ; 38
152400 ; 33
152500 ; 39
152600 ; 30
152700 ; 45
152800 ; 47
152900 ; 33
153000 ; 35
153100 ; 31
153200 ; 44
153300 ; 34
153400 ; 34
153500 ; 37
153600 ; 36
153700 ; 37
153800 ; 46
153900 ; 38
154000 ; 32
154100 ; 40
154200 ; 36
154300 ; 47
154400 ; 45
154500 ; 27
154600 ; 35
154700 ; 41
154800 ; 36
154900 ; 31
155000 ; 38
155100 ; 43
155200 ; 36
155300 ; 39
155400 ; 45
155500 ; 39
155600 ; 41
155700 ; 38
155800 ; 42
155900 ; 73
156000 ; 42
156100 ; 41
156200 ; 51
156300 ; 40
156400 ; 41
156500 ; 41
156600 ; 42
156700 ; 43
156800 ; 36
156900 ; 38
157000 ; 39
157100 ; 40
157200 ; 33
157300 ; 37
157400 ; 38
157500 ; 40
157600 ; 42
157700 ; 44
157800 ; 42
157900 ; 46
158000 ; 38
158100 ; 42
158200 ; 39
158300 ; 42
158400 ; 30
158500 ; 32
158600 ; 38
158700 ; 49
158800 ; 40
158900 ; 30
159000 ; 32
159100 ; 48
159200 ; 38
159300 ; 41
159400 ; 35
159500 ; 42
159600 ; 32
159700 ; 30
159800 ; 32
159900 ; 39
160000 ; 35
160100 ; 49
160200 ; 36
160300 ; 39
160400 ; 47
160500 ; 40
160600 ; 45
160700 ; 37
160800 ; 37
160900 ; 42
161000 ; 42
161100 ; 38
161200 ; 38
161300 ; 44
161400 ; 41
161500 ; 38
161600 ; 40
161700 ; 28
161800 ; 46
161900 ; 39
162000 ; 41
162100 ; 40
162200 ; 39
162300 ; 34
162400 ; 52
162500 ; 39
162600 ; 30
162700 ; 36
162800 ; 53
162900 ; 35
163000 ; 36
163100 ; 36
163200 ; 44
163300 ; 48
163400 ; 49
163500 ; 35
163600 ; 43
163700 ; 32
163800 ; 43
163900 ; 47
164000 ; 35
164100 ; 22
164200 ; 32
164300 ; 39
164400 ; 32
164500 ; 61
164600 ; 45
164700 ; 37
164800 ; 38
164900 ; 57
165000 ; 39
165100 ; 59
165200 ; 36
165300 ; 32
165400 ; 31
165500 ; 34
165600 ; 42
165700 ; 31
165800 ; 58
165900 ; 41
166000 ; 34
166100 ; 39
166200 ; 45
166300 ; 43
166400 ; 47
166500 ; 40
166600 ; 35
166700 ; 44
166800 ; 37
166900 ; 45
167000 ; 33
167100 ; 34
167200 ; 61
167300 ; 41
167400 ; 53
167500 ; 45
167600 ; 39
167700 ; 46
167800 ; 38
167900 ; 42
168000 ; 35
168100 ; 28
168200 ; 34
168300 ; 45
168400 ; 39
168500 ; 36
168600 ; 35
168700 ; 35
168800 ; 39
168900 ; 41
169000 ; 37
169100 ; 42
169200 ; 41
169300 ; 42
169400 ; 39
169500 ; 40
169600 ; 51
169700 ; 32
169800 ; 49
169900 ; 40
170000 ; 47
170100 ; 40
170200 ; 25
170300 ; 37
170400 ; 27
170500 ; 36
170600 ; 42
170700 ; 42
170800 ; 44
170900 ; 40
171000 ; 31
171100 ; 46
171200 ; 35
171300 ; 44
171400 ; 43
171500 ; 30
171600 ; 32
171700 ; 43
171800 ; 26
171900 ; 34
172000 ; 44
172100 ; 50
172200 ; 34
172300 ; 37
172400 ; 38
172500 ; 38
172600 ; 40
172700 ; 35
172800 ; 56
172900 ; 40
173000 ; 44
173100 ; 40
173200 ; 38
173300 ; 38
173400 ; 31
173500 ; 34
173600 ; 43
173700 ; 34
173800 ; 38
173900 ; 41
174000 ; 34
174100 ; 42
174200 ; 37
174300 ; 36
174400 ; 33
174500 ; 34
174600 ; 39
174700 ; 37
174800 ; 36
174900 ; 51
