Step;N 
100 ; 312
200 ; 320
300 ; 317
400 ; 327
500 ; 326
600 ; 302
700 ; 339
800 ; 317
900 ; 322
1000 ; 323
1100 ; 328
1200 ; 304
1300 ; 325
1400 ; 298
1500 ; 327
1600 ; 308
1700 ; 309
1800 ; 336
1900 ; 325
2000 ; 304
2100 ; 305
2200 ; 318
2300 ; 316
2400 ; 318
2500 ; 312
2600 ; 316
2700 ; 320
2800 ; 297
2900 ; 299
3000 ; 316
3100 ; 302
3200 ; 327
3300 ; 314
3400 ; 320
3500 ; 318
3600 ; 308
3700 ; 299
3800 ; 320
3900 ; 318
4000 ; 316
4100 ; 306
4200 ; 307
4300 ; 308
4400 ; 317
4500 ; 317
4600 ; 318
4700 ; 302
4800 ; 299
4900 ; 329
5000 ; 312
5100 ; 319
5200 ; 322
5300 ; 314
5400 ; 320
5500 ; 317
5600 ; 322
5700 ; 324
5800 ; 324
5900 ; 325
6000 ; 300
6100 ; 315
6200 ; 317
6300 ; 311
6400 ; 323
6500 ; 332
6600 ; 307
6700 ; 321
6800 ; 306
6900 ; 323
7000 ; 317
7100 ; 278
7200 ; 317
7300 ; 314
7400 ; 331
7500 ; 330
7600 ; 312
7700 ; 325
7800 ; 310
7900 ; 312
8000 ; 327
8100 ; 304
8200 ; 312
8300 ; 325
8400 ; 324
8500 ; 334
8600 ; 315
8700 ; 310
8800 ; 309
8900 ; 313
9000 ; 317
9100 ; 324
9200 ; 324
9300 ; 307
9400 ; 307
9500 ; 313
9600 ; 319
9700 ; 327
9800 ; 321
9900 ; 306
10000 ; 327
10100 ; 310
10200 ; 327
10300 ; 340
10400 ; 318
10500 ; 329
10600 ; 307
10700 ; 305
10800 ; 302
10900 ; 317
11000 ; 321
11100 ; 326
11200 ; 309
11300 ; 308
11400 ; 310
11500 ; 317
11600 ; 310
11700 ; 317
11800 ; 317
11900 ; 308
12000 ; 323
12100 ; 295
12200 ; 317
12300 ; 298
12400 ; 313
12500 ; 312
12600 ; 311
12700 ; 315
12800 ; 304
12900 ; 315
13000 ; 319
13100 ; 316
13200 ; 327
13300 ; 331
13400 ; 336
13500 ; 305
13600 ; 318
13700 ; 314
13800 ; 293
13900 ; 334
14000 ; 290
14100 ; 308
14200 ; 328
14300 ; 315
14400 ; 299
14500 ; 329
14600 ; 321
14700 ; 302
14800 ; 307
14900 ; 322
15000 ; 302
15100 ; 332
15200 ; 312
15300 ; 296
15400 ; 312
15500 ; 306
15600 ; 321
15700 ; 311
15800 ; 313
15900 ; 303
16000 ; 320
16100 ; 316
16200 ; 335
16300 ; 323
16400 ; 315
16500 ; 325
16600 ; 337
16700 ; 300
16800 ; 311
16900 ; 304
17000 ; 309
17100 ; 318
17200 ; 312
17300 ; 308
17400 ; 306
17500 ; 307
17600 ; 329
17700 ; 317
17800 ; 315
17900 ; 315
18000 ; 330
18100 ; 317
18200 ; 321
18300 ; 327
18400 ; 306
18500 ; 322
18600 ; 312
18700 ; 301
18800 ; 325
18900 ; 339
19000 ; 307
19100 ; 317
19200 ; 322
19300 ; 310
19400 ; 330
19500 ; 309
19600 ; 331
19700 ; 305
19800 ; 313
19900 ; 305
20000 ; 308
20100 ; 294
20200 ; 305
20300 ; 306
20400 ; 335
20500 ; 301
20600 ; 310
20700 ; 320
20800 ; 307
20900 ; 319
21000 ; 308
21100 ; 331
21200 ; 323
21300 ; 294
21400 ; 313
21500 ; 321
21600 ; 316
21700 ; 306
21800 ; 312
21900 ; 310
22000 ; 293
22100 ; 320
22200 ; 313
22300 ; 317
22400 ; 306
22500 ; 326
22600 ; 321
22700 ; 293
22800 ; 320
22900 ; 320
23000 ; 315
23100 ; 318
23200 ; 329
23300 ; 324
23400 ; 329
23500 ; 324
23600 ; 318
23700 ; 329
23800 ; 316
23900 ; 317
24000 ; 316
24100 ; 302
24200 ; 311
24300 ; 291
24400 ; 314
24500 ; 291
24600 ; 318
24700 ; 322
24800 ; 312
24900 ; 314
25000 ; 307
25100 ; 315
25200 ; 302
25300 ; 318
25400 ; 316
25500 ; 323
25600 ; 309
25700 ; 292
25800 ; 302
25900 ; 301
26000 ; 322
26100 ; 316
26200 ; 322
26300 ; 311
26400 ; 311
26500 ; 312
26600 ; 318
26700 ; 308
26800 ; 313
26900 ; 300
27000 ; 311
27100 ; 328
27200 ; 310
27300 ; 305
27400 ; 316
27500 ; 318
27600 ; 301
27700 ; 311
27800 ; 322
27900 ; 330
28000 ; 310
28100 ; 303
28200 ; 307
28300 ; 294
28400 ; 314
28500 ; 280
28600 ; 315
28700 ; 315
28800 ; 307
28900 ; 317
29000 ; 314
29100 ; 313
29200 ; 304
29300 ; 336
29400 ; 300
29500 ; 323
29600 ; 308
29700 ; 311
29800 ; 303
29900 ; 311
30000 ; 307
30100 ; 312
30200 ; 308
30300 ; 310
30400 ; 317
30500 ; 315
30600 ; 311
30700 ; 328
30800 ; 304
30900 ; 309
31000 ; 318
31100 ; 309
31200 ; 315
31300 ; 324
31400 ; 301
31500 ; 306
31600 ; 300
31700 ; 305
31800 ; 308
31900 ; 318
32000 ; 307
32100 ; 301
32200 ; 307
32300 ; 304
32400 ; 311
32500 ; 312
32600 ; 307
32700 ; 319
32800 ; 306
32900 ; 315
33000 ; 308
33100 ; 325
33200 ; 307
33300 ; 304
33400 ; 326
33500 ; 315
33600 ; 309
33700 ; 327
33800 ; 303
33900 ; 299
34000 ; 306
34100 ; 312
34200 ; 311
34300 ; 296
34400 ; 331
34500 ; 323
34600 ; 310
34700 ; 311
34800 ; 319
34900 ; 326
35000 ; 317
35100 ; 340
35200 ; 322
35300 ; 331
35400 ; 323
35500 ; 332
35600 ; 341
35700 ; 323
35800 ; 312
35900 ; 302
36000 ; 288
36100 ; 305
36200 ; 317
36300 ; 305
36400 ; 326
36500 ; 318
36600 ; 317
36700 ; 309
36800 ; 328
36900 ; 303
37000 ; 312
37100 ; 321
37200 ; 332
37300 ; 315
37400 ; 312
37500 ; 309
37600 ; 299
37700 ; 304
37800 ; 325
37900 ; 315
38000 ; 316
38100 ; 319
38200 ; 299
38300 ; 311
38400 ; 323
38500 ; 310
38600 ; 328
38700 ; 324
38800 ; 320
38900 ; 302
39000 ; 317
39100 ; 313
39200 ; 306
39300 ; 282
39400 ; 310
39500 ; 318
39600 ; 298
39700 ; 322
39800 ; 311
39900 ; 315
40000 ; 319
40100 ; 308
40200 ; 310
40300 ; 320
40400 ; 317
40500 ; 319
40600 ; 318
40700 ; 297
40800 ; 321
40900 ; 288
41000 ; 320
41100 ; 321
41200 ; 308
41300 ; 305
41400 ; 313
41500 ; 321
41600 ; 306
41700 ; 306
41800 ; 326
41900 ; 311
42000 ; 306
42100 ; 308
42200 ; 299
42300 ; 326
42400 ; 293
42500 ; 295
42600 ; 335
42700 ; 313
42800 ; 308
42900 ; 309
43000 ; 318
43100 ; 340
43200 ; 327
43300 ; 308
43400 ; 302
43500 ; 322
43600 ; 316
43700 ; 327
43800 ; 323
43900 ; 316
44000 ; 312
44100 ; 315
44200 ; 304
44300 ; 309
44400 ; 307
44500 ; 301
44600 ; 310
44700 ; 308
44800 ; 333
44900 ; 298
45000 ; 321
45100 ; 310
45200 ; 320
45300 ; 307
45400 ; 335
45500 ; 313
45600 ; 314
45700 ; 313
45800 ; 317
45900 ; 316
46000 ; 300
46100 ; 311
46200 ; 313
46300 ; 313
46400 ; 330
46500 ; 327
46600 ; 302
46700 ; 317
46800 ; 320
46900 ; 295
47000 ; 322
47100 ; 305
47200 ; 303
47300 ; 323
47400 ; 322
47500 ; 313
47600 ; 318
47700 ; 322
47800 ; 303
47900 ; 299
48000 ; 315
48100 ; 335
48200 ; 308
48300 ; 298
48400 ; 322
48500 ; 322
48600 ; 307
48700 ; 318
48800 ; 308
48900 ; 304
49000 ; 314
49100 ; 312
49200 ; 305
49300 ; 307
49400 ; 306
49500 ; 312
49600 ; 321
49700 ; 326
49800 ; 329
49900 ; 298
50000 ; 341
