Step;N 
100 ; 764
200 ; 764
300 ; 764
400 ; 763
500 ; 763
600 ; 764
700 ; 764
800 ; 764
900 ; 764
1000 ; 764
1100 ; 764
1200 ; 764
1300 ; 763
1400 ; 763
1500 ; 763
1600 ; 763
1700 ; 764
1800 ; 764
1900 ; 764
2000 ; 764
2100 ; 764
2200 ; 764
2300 ; 764
2400 ; 765
2500 ; 765
2600 ; 764
2700 ; 764
2800 ; 765
2900 ; 765
3000 ; 765
3100 ; 765
3200 ; 765
3300 ; 765
3400 ; 765
3500 ; 765
3600 ; 765
3700 ; 765
3800 ; 765
3900 ; 764
4000 ; 764
4100 ; 763
4200 ; 763
4300 ; 763
4400 ; 763
4500 ; 763
4600 ; 763
4700 ; 763
4800 ; 762
4900 ; 762
5000 ; 762
5100 ; 762
5200 ; 762
5300 ; 762
5400 ; 761
5500 ; 761
5600 ; 760
5700 ; 760
5800 ; 760
5900 ; 759
6000 ; 760
6100 ; 760
6200 ; 760
6300 ; 760
6400 ; 760
6500 ; 759
6600 ; 759
6700 ; 759
6800 ; 759
6900 ; 759
7000 ; 759
7100 ; 759
7200 ; 760
7300 ; 760
7400 ; 761
7500 ; 761
7600 ; 761
7700 ; 761
7800 ; 761
7900 ; 760
8000 ; 760
8100 ; 760
8200 ; 760
8300 ; 760
8400 ; 760
8500 ; 760
8600 ; 760
8700 ; 760
8800 ; 760
8900 ; 760
9000 ; 762
9100 ; 763
9200 ; 764
9300 ; 764
9400 ; 764
9500 ; 763
9600 ; 763
9700 ; 763
9800 ; 764
9900 ; 764
10000 ; 764
10100 ; 762
10200 ; 762
10300 ; 762
10400 ; 762
10500 ; 762
10600 ; 762
10700 ; 762
10800 ; 763
10900 ; 763
11000 ; 763
11100 ; 763
11200 ; 763
11300 ; 763
11400 ; 763
11500 ; 763
11600 ; 761
11700 ; 761
11800 ; 761
11900 ; 762
12000 ; 761
12100 ; 761
12200 ; 760
12300 ; 760
12400 ; 760
12500 ; 761
12600 ; 761
12700 ; 762
12800 ; 762
12900 ; 762
13000 ; 762
13100 ; 762
13200 ; 762
13300 ; 762
13400 ; 762
13500 ; 763
13600 ; 763
13700 ; 763
13800 ; 763
13900 ; 764
14000 ; 763
14100 ; 763
14200 ; 763
14300 ; 763
14400 ; 763
14500 ; 764
14600 ; 764
14700 ; 764
14800 ; 764
14900 ; 763
15000 ; 763
15100 ; 764
15200 ; 764
15300 ; 764
15400 ; 763
15500 ; 763
15600 ; 763
15700 ; 763
15800 ; 763
15900 ; 763
16000 ; 763
16100 ; 764
16200 ; 763
16300 ; 763
16400 ; 763
16500 ; 763
16600 ; 763
16700 ; 763
16800 ; 762
16900 ; 761
17000 ; 761
17100 ; 761
17200 ; 761
17300 ; 760
17400 ; 760
17500 ; 761
17600 ; 761
17700 ; 761
17800 ; 761
17900 ; 761
18000 ; 761
18100 ; 761
18200 ; 764
18300 ; 763
18400 ; 763
18500 ; 763
18600 ; 763
18700 ; 763
18800 ; 763
18900 ; 763
19000 ; 762
19100 ; 762
19200 ; 762
19300 ; 762
19400 ; 762
19500 ; 762
19600 ; 762
19700 ; 763
19800 ; 763
19900 ; 763
20000 ; 763
20100 ; 763
