-2.000000 0.358400 -5.300000 
-1.996094 0.392533 -5.300512 
-1.992188 0.398222 -5.302048 
-1.988281 0.329956 -5.304606 
-1.984375 0.364089 -5.308186 
-1.980469 0.494933 -5.312785 
-1.976562 0.403911 -5.318400 
-1.972656 0.472178 -5.325028 
-1.968750 0.392533 -5.332665 
-1.964844 0.426667 -5.341306 
-1.960938 0.455111 -5.350947 
-1.957031 0.352711 -5.361581 
-1.953125 0.443733 -5.373201 
-1.949219 0.500622 -5.385802 
-1.945312 0.546133 -5.399375 
-1.941406 0.506311 -5.413912 
-1.937500 0.506311 -5.429405 
-1.933594 0.523378 -5.445843 
-1.929688 0.352711 -5.463218 
-1.925781 0.432356 -5.481519 
-1.921875 0.466489 -5.500734 
-1.917969 0.517689 -5.520852 
-1.914062 0.591644 -5.541861 
-1.910156 0.483556 -5.563749 
-1.906250 0.494933 -5.586502 
-1.902344 0.523378 -5.610106 
-1.898438 0.489244 -5.634547 
-1.894531 0.500622 -5.659811 
-1.890625 0.523378 -5.685882 
-1.886719 0.477867 -5.712745 
-1.882812 0.603022 -5.740383 
-1.878906 0.443733 -5.768780 
-1.875000 0.585956 -5.797918 
-1.871094 0.665600 -5.827781 
-1.867188 0.449422 -5.858350 
-1.863281 0.426667 -5.889606 
-1.859375 0.574578 -5.921531 
-1.855469 0.534756 -5.954106 
-1.851562 0.568889 -5.987311 
-1.847656 0.489244 -6.021126 
-1.843750 0.620089 -6.055531 
-1.839844 0.603022 -6.090504 
-1.835938 0.603022 -6.126025 
-1.832031 0.517689 -6.162073 
-1.828125 0.739556 -6.198626 
-1.824219 0.676978 -6.235661 
-1.820312 0.745244 -6.273156 
-1.816406 0.699733 -6.311090 
-1.812500 0.568889 -6.349438 
-1.808594 0.534756 -6.388178 
-1.804688 0.705422 -6.427287 
-1.800781 0.637156 -6.466741 
-1.796875 0.580267 -6.506516 
-1.792969 0.745244 -6.546588 
-1.789062 0.699733 -6.586934 
-1.785156 0.779378 -6.627528 
-1.781250 0.733867 -6.668346 
-1.777344 0.779378 -6.709365 
-1.773438 0.722489 -6.750558 
-1.769531 0.631467 -6.791902 
-1.765625 0.859022 -6.833371 
-1.761719 0.762311 -6.874940 
-1.757812 0.648533 -6.916585 
-1.753906 0.637156 -6.958280 
-1.750000 0.699733 -7.000000 
-1.746094 0.819200 -7.041720 
-1.742188 0.813511 -7.083415 
-1.738281 0.716800 -7.125060 
-1.734375 0.790756 -7.166629 
-1.730469 0.967111 -7.208098 
-1.726562 0.665600 -7.249442 
-1.722656 0.728178 -7.290635 
-1.718750 0.938667 -7.331654 
-1.714844 0.694044 -7.372472 
-1.710938 0.716800 -7.413066 
-1.707031 0.773689 -7.453412 
-1.703125 0.881778 -7.493484 
-1.699219 0.904533 -7.533259 
-1.695312 0.790756 -7.572713 
-1.691406 0.824889 -7.611822 
-1.687500 0.864711 -7.650562 
-1.683594 0.830578 -7.688910 
-1.679688 0.711111 -7.726844 
-1.675781 0.898844 -7.764339 
-1.671875 0.813511 -7.801374 
-1.667969 0.859022 -7.837927 
-1.664062 0.853333 -7.873975 
-1.660156 0.932978 -7.909496 
-1.656250 0.938667 -7.944469 
-1.652344 0.984178 -7.978874 
-1.648438 0.864711 -8.012689 
-1.644531 1.001244 -8.045894 
-1.640625 0.768000 -8.078469 
-1.636719 0.921600 -8.110394 
-1.632812 0.910222 -8.141650 
-1.628906 0.904533 -8.172219 
-1.625000 0.881778 -8.202082 
-1.621094 0.836267 -8.231220 
-1.617188 0.932978 -8.259617 
-1.613281 0.847644 -8.287255 
-1.609375 0.859022 -8.314118 
-1.605469 0.887467 -8.340189 
-1.601562 0.932978 -8.365453 
-1.597656 0.961422 -8.389894 
-1.593750 1.041067 -8.413498 
-1.589844 0.859022 -8.436251 
-1.585938 0.961422 -8.458139 
-1.582031 0.887467 -8.479148 
-1.578125 0.950044 -8.499266 
-1.574219 0.961422 -8.518481 
-1.570312 1.018311 -8.536782 
-1.566406 0.978489 -8.554157 
-1.562500 0.984178 -8.570595 
-1.558594 0.870400 -8.586088 
-1.554688 1.035378 -8.600625 
-1.550781 1.046756 -8.614198 
-1.546875 0.995556 -8.626799 
-1.542969 1.012622 -8.638419 
-1.539062 0.927289 -8.649053 
-1.535156 0.950044 -8.658694 
-1.531250 0.921600 -8.667335 
