-2.000000 -8.642528 
-1.996094 -8.584680 
-1.992188 -8.638186 
-1.988281 -8.673932 
-1.984375 -8.674225 
-1.980469 -8.638626 
-1.976562 -8.619337 
-1.972656 -8.632133 
-1.968750 -8.690534 
-1.964844 -8.719727 
-1.960938 -8.730199 
-1.957031 -8.688210 
-1.953125 -8.705367 
-1.949219 -8.721940 
-1.945312 -8.718149 
-1.941406 -8.820124 
-1.937500 -8.747396 
-1.933594 -8.818467 
-1.929688 -8.754212 
-1.925781 -8.812891 
-1.921875 -8.820290 
-1.917969 -8.852224 
-1.914062 -8.810281 
-1.910156 -8.888015 
-1.906250 -8.846033 
-1.902344 -8.924975 
-1.898438 -8.997310 
-1.894531 -8.998341 
-1.890625 -9.005439 
-1.886719 -9.036225 
-1.882812 -9.015522 
-1.878906 -9.073567 
-1.875000 -9.127707 
-1.871094 -9.066873 
-1.867188 -9.149344 
-1.863281 -9.209163 
-1.859375 -9.235621 
-1.855469 -9.240545 
-1.851562 -9.304521 
-1.847656 -9.284351 
-1.843750 -9.335174 
-1.839844 -9.374672 
-1.835938 -9.426962 
-1.832031 -9.506205 
-1.828125 -9.494961 
-1.824219 -9.485650 
-1.820312 -9.499327 
-1.816406 -9.559620 
-1.812500 -9.608969 
-1.808594 -9.689884 
-1.804688 -9.672904 
-1.800781 -9.724062 
-1.796875 -9.725579 
-1.792969 -9.777047 
-1.789062 -9.835463 
-1.785156 -9.881910 
-1.781250 -9.912509 
-1.777344 -9.972590 
-1.773438 -9.981017 
-1.769531 -9.994807 
-1.765625 -10.063830 
-1.761719 -10.098973 
-1.757812 -10.100850 
-1.753906 -10.099045 
-1.750000 -10.245616 
-1.746094 -10.262201 
-1.742188 -10.270420 
-1.738281 -10.319637 
-1.734375 -10.361898 
-1.730469 -10.402676 
-1.726562 -10.424854 
-1.722656 -10.529005 
-1.718750 -10.520031 
-1.714844 -10.502814 
-1.710938 -10.612493 
-1.707031 -10.612017 
-1.703125 -10.610307 
-1.699219 -10.697212 
-1.695312 -10.693380 
-1.691406 -10.779804 
-1.687500 -10.819217 
-1.683594 -10.880727 
-1.679688 -10.882121 
-1.675781 -10.955467 
-1.671875 -10.976109 
-1.667969 -10.998534 
-1.664062 -11.061665 
-1.660156 -11.031448 
-1.656250 -11.054919 
-1.652344 -11.163823 
-1.648438 -11.184717 
-1.644531 -11.184696 
-1.640625 -11.235076 
-1.636719 -11.307047 
-1.632812 -11.288327 
-1.628906 -11.333494 
-1.625000 -11.335019 
-1.621094 -11.393833 
-1.617188 -11.382855 
-1.613281 -11.412425 
-1.609375 -11.430941 
-1.605469 -11.434881 
-1.601562 -11.505563 
-1.597656 -11.507357 
-1.593750 -11.503199 
-1.589844 -11.567241 
-1.585938 -11.578164 
-1.582031 -11.634425 
-1.578125 -11.577213 
-1.574219 -11.603836 
-1.570312 -11.611046 
-1.566406 -11.665242 
-1.562500 -11.692547 
-1.558594 -11.700357 
-1.554688 -11.685360 
-1.550781 -11.729105 
-1.546875 -11.690093 
-1.542969 -11.756522 
-1.539062 -11.747504 
-1.535156 -11.769779 
