Step;N 
100 ; 84
200 ; 78
300 ; 73
400 ; 64
500 ; 80
600 ; 72
700 ; 72
800 ; 78
900 ; 73
1000 ; 72
1100 ; 61
1200 ; 72
1300 ; 70
1400 ; 76
1500 ; 66
1600 ; 73
1700 ; 76
1800 ; 75
1900 ; 67
2000 ; 83
2100 ; 69
2200 ; 85
2300 ; 65
2400 ; 59
2500 ; 74
2600 ; 66
2700 ; 62
2800 ; 74
2900 ; 56
3000 ; 74
3100 ; 65
3200 ; 68
3300 ; 65
3400 ; 70
3500 ; 66
3600 ; 68
3700 ; 67
3800 ; 81
3900 ; 71
4000 ; 83
4100 ; 80
4200 ; 73
4300 ; 72
4400 ; 63
4500 ; 64
4600 ; 78
4700 ; 58
4800 ; 72
4900 ; 69
5000 ; 68
5100 ; 73
5200 ; 91
5300 ; 71
5400 ; 78
5500 ; 64
5600 ; 69
5700 ; 67
5800 ; 75
5900 ; 81
6000 ; 75
6100 ; 71
6200 ; 70
6300 ; 77
6400 ; 89
6500 ; 73
6600 ; 66
6700 ; 72
6800 ; 73
6900 ; 69
7000 ; 76
7100 ; 71
7200 ; 63
7300 ; 69
7400 ; 69
7500 ; 73
7600 ; 64
7700 ; 71
7800 ; 65
7900 ; 73
8000 ; 73
8100 ; 91
8200 ; 74
8300 ; 75
8400 ; 70
8500 ; 72
8600 ; 70
8700 ; 77
8800 ; 71
8900 ; 78
9000 ; 84
9100 ; 70
9200 ; 73
9300 ; 60
9400 ; 80
9500 ; 60
9600 ; 74
9700 ; 80
9800 ; 77
9900 ; 73
10000 ; 65
10100 ; 80
10200 ; 89
10300 ; 66
10400 ; 59
10500 ; 72
10600 ; 79
10700 ; 81
10800 ; 63
10900 ; 80
11000 ; 77
11100 ; 73
11200 ; 65
11300 ; 74
11400 ; 72
11500 ; 74
11600 ; 80
11700 ; 80
11800 ; 62
11900 ; 70
12000 ; 63
12100 ; 74
12200 ; 68
12300 ; 76
12400 ; 64
12500 ; 67
12600 ; 72
12700 ; 76
12800 ; 82
12900 ; 58
13000 ; 65
13100 ; 65
13200 ; 74
13300 ; 72
13400 ; 70
13500 ; 72
13600 ; 77
13700 ; 80
13800 ; 69
13900 ; 71
14000 ; 88
14100 ; 72
14200 ; 77
14300 ; 86
14400 ; 68
14500 ; 68
14600 ; 71
14700 ; 67
14800 ; 84
14900 ; 74
15000 ; 70
15100 ; 81
15200 ; 62
15300 ; 70
15400 ; 70
15500 ; 67
15600 ; 84
15700 ; 63
15800 ; 69
15900 ; 61
16000 ; 66
16100 ; 64
16200 ; 71
16300 ; 70
16400 ; 85
16500 ; 67
16600 ; 61
16700 ; 78
16800 ; 72
16900 ; 73
17000 ; 55
17100 ; 73
17200 ; 58
17300 ; 58
17400 ; 56
17500 ; 73
17600 ; 74
17700 ; 78
17800 ; 60
17900 ; 67
18000 ; 61
18100 ; 69
18200 ; 69
18300 ; 76
18400 ; 83
18500 ; 73
18600 ; 73
18700 ; 87
18800 ; 72
18900 ; 72
19000 ; 69
19100 ; 64
19200 ; 73
19300 ; 74
19400 ; 67
19500 ; 72
19600 ; 71
19700 ; 67
19800 ; 86
19900 ; 89
20000 ; 89
20100 ; 73
20200 ; 74
20300 ; 61
20400 ; 74
20500 ; 79
20600 ; 69
20700 ; 91
20800 ; 67
20900 ; 68
21000 ; 74
21100 ; 64
21200 ; 79
21300 ; 70
21400 ; 82
21500 ; 66
21600 ; 79
21700 ; 73
21800 ; 77
21900 ; 75
22000 ; 82
22100 ; 77
22200 ; 62
22300 ; 67
22400 ; 64
22500 ; 79
22600 ; 67
22700 ; 74
22800 ; 81
22900 ; 80
23000 ; 73
23100 ; 75
23200 ; 59
23300 ; 60
23400 ; 53
23500 ; 82
23600 ; 67
23700 ; 75
23800 ; 86
23900 ; 61
24000 ; 69
24100 ; 75
24200 ; 74
24300 ; 80
24400 ; 77
24500 ; 61
24600 ; 48
24700 ; 59
24800 ; 77
24900 ; 65
25000 ; 91
25100 ; 68
25200 ; 68
25300 ; 62
25400 ; 78
25500 ; 85
