Step;N 
14200 ; 485
14300 ; 478
14400 ; 476
14500 ; 461
14600 ; 478
14700 ; 463
14800 ; 475
14900 ; 471
15000 ; 476
15100 ; 479
15200 ; 475
15300 ; 459
15400 ; 477
15500 ; 465
15600 ; 470
15700 ; 458
15800 ; 475
15900 ; 486
16000 ; 476
16100 ; 456
16200 ; 463
16300 ; 483
16400 ; 492
16500 ; 477
16600 ; 462
16700 ; 469
16800 ; 462
16900 ; 476
17000 ; 474
17100 ; 471
17200 ; 475
17300 ; 471
17400 ; 478
17500 ; 475
17600 ; 476
17700 ; 456
17800 ; 470
17900 ; 483
18000 ; 456
18100 ; 464
18200 ; 477
18300 ; 474
18400 ; 466
18500 ; 468
18600 ; 477
18700 ; 459
18800 ; 465
18900 ; 472
19000 ; 470
19100 ; 482
19200 ; 483
19300 ; 476
19400 ; 465
19500 ; 479
19600 ; 480
19700 ; 484
19800 ; 473
19900 ; 470
20000 ; 458
20100 ; 463
20200 ; 483
20300 ; 475
20400 ; 468
20500 ; 473
20600 ; 461
20700 ; 470
20800 ; 480
20900 ; 470
21000 ; 475
21100 ; 479
21200 ; 478
21300 ; 470
21400 ; 479
21500 ; 474
21600 ; 470
21700 ; 472
21800 ; 476
21900 ; 454
22000 ; 467
22100 ; 463
22200 ; 472
22300 ; 469
22400 ; 450
22500 ; 478
22600 ; 475
22700 ; 469
22800 ; 450
22900 ; 469
23000 ; 468
23100 ; 456
23200 ; 474
23300 ; 466
23400 ; 476
23500 ; 471
23600 ; 464
23700 ; 473
23800 ; 471
23900 ; 474
24000 ; 458
24100 ; 483
24200 ; 483
24300 ; 476
24400 ; 460
24500 ; 466
24600 ; 479
24700 ; 471
24800 ; 473
24900 ; 473
25000 ; 466
25100 ; 473
25200 ; 459
25300 ; 460
25400 ; 470
25500 ; 475
25600 ; 469
25700 ; 492
25800 ; 454
25900 ; 465
26000 ; 463
26100 ; 464
26200 ; 475
26300 ; 462
26400 ; 467
26500 ; 474
26600 ; 478
26700 ; 457
26800 ; 483
26900 ; 468
27000 ; 475
27100 ; 475
27200 ; 470
27300 ; 482
27400 ; 479
27500 ; 474
27600 ; 467
27700 ; 468
27800 ; 481
27900 ; 473
28000 ; 479
28100 ; 464
28200 ; 465
28300 ; 468
28400 ; 450
28500 ; 476
28600 ; 464
28700 ; 463
28800 ; 457
28900 ; 471
29000 ; 482
29100 ; 465
29200 ; 477
29300 ; 483
29400 ; 472
29500 ; 473
29600 ; 473
29700 ; 475
29800 ; 485
29900 ; 468
30000 ; 461
30100 ; 472
30200 ; 471
30300 ; 455
30400 ; 478
30500 ; 465
30600 ; 480
30700 ; 458
30800 ; 467
30900 ; 459
31000 ; 468
31100 ; 467
31200 ; 484
31300 ; 471
31400 ; 457
31500 ; 471
31600 ; 468
31700 ; 475
31800 ; 479
31900 ; 474
32000 ; 450
32100 ; 475
32200 ; 467
32300 ; 471
32400 ; 475
32500 ; 466
32600 ; 463
32700 ; 452
32800 ; 468
32900 ; 469
33000 ; 463
33100 ; 463
33200 ; 470
33300 ; 479
33400 ; 467
33500 ; 455
33600 ; 469
33700 ; 472
33800 ; 458
33900 ; 472
34000 ; 464
34100 ; 467
34200 ; 474
34300 ; 468
34400 ; 460
34500 ; 471
34600 ; 462
34700 ; 469
34800 ; 479
34900 ; 473
35000 ; 474
35100 ; 473
35200 ; 472
35300 ; 463
35400 ; 474
35500 ; 474
35600 ; 462
35700 ; 466
35800 ; 456
35900 ; 464
36000 ; 473
36100 ; 472
36200 ; 472
36300 ; 480
36400 ; 460
36500 ; 472
36600 ; 473
36700 ; 474
36800 ; 464
36900 ; 472
37000 ; 484
37100 ; 466
37200 ; 477
37300 ; 486
37400 ; 483
37500 ; 466
37600 ; 489
37700 ; 469
37800 ; 446
37900 ; 475
38000 ; 471
38100 ; 479
38200 ; 466
38300 ; 467
38400 ; 466
38500 ; 464
38600 ; 475
38700 ; 473
38800 ; 473
38900 ; 476
39000 ; 475
39100 ; 471
39200 ; 472
39300 ; 470
39400 ; 466
39500 ; 465
39600 ; 472
39700 ; 471
39800 ; 470
39900 ; 482
40000 ; 480
40100 ; 465
40200 ; 470
40300 ; 480
40400 ; 472
40500 ; 470
40600 ; 478
40700 ; 464
40800 ; 466
40900 ; 481
41000 ; 480
41100 ; 473
41200 ; 471
41300 ; 478
41400 ; 454
41500 ; 461
41600 ; 485
41700 ; 469
41800 ; 470
41900 ; 477
42000 ; 459
42100 ; 470
42200 ; 473
42300 ; 468
42400 ; 466
42500 ; 467
42600 ; 474
42700 ; 472
42800 ; 464
42900 ; 465
43000 ; 468
43100 ; 473
43200 ; 473
43300 ; 472
43400 ; 468
43500 ; 471
43600 ; 478
43700 ; 476
43800 ; 475
43900 ; 482
44000 ; 494
44100 ; 482
44200 ; 478
44300 ; 481
44400 ; 478
44500 ; 481
44600 ; 475
44700 ; 471
44800 ; 470
44900 ; 468
45000 ; 452
45100 ; 463
45200 ; 474
45300 ; 480
45400 ; 486
45500 ; 490
45600 ; 464
45700 ; 467
45800 ; 486
45900 ; 476
46000 ; 484
46100 ; 481
46200 ; 464
46300 ; 486
46400 ; 473
46500 ; 476
46600 ; 458
46700 ; 466
46800 ; 472
46900 ; 470
47000 ; 473
47100 ; 477
47200 ; 461
47300 ; 475
47400 ; 464
47500 ; 464
47600 ; 461
47700 ; 465
47800 ; 455
47900 ; 469
48000 ; 466
48100 ; 468
48200 ; 471
48300 ; 473
48400 ; 474
48500 ; 464
48600 ; 472
48700 ; 462
48800 ; 472
48900 ; 481
49000 ; 479
49100 ; 470
49200 ; 465
49300 ; 482
49400 ; 481
49500 ; 476
49600 ; 482
49700 ; 485
49800 ; 466
49900 ; 475
50000 ; 454
