Step;N 
100 ; 572
200 ; 580
300 ; 576
400 ; 581
500 ; 572
600 ; 581
700 ; 570
800 ; 578
900 ; 576
1000 ; 587
1100 ; 574
1200 ; 568
1300 ; 576
1400 ; 576
1500 ; 582
1600 ; 585
1700 ; 576
1800 ; 581
1900 ; 582
2000 ; 588
2100 ; 579
2200 ; 577
2300 ; 581
2400 ; 562
2500 ; 569
2600 ; 579
2700 ; 580
2800 ; 603
2900 ; 585
3000 ; 568
3100 ; 583
3200 ; 584
3300 ; 588
3400 ; 581
3500 ; 575
3600 ; 571
3700 ; 580
3800 ; 580
3900 ; 573
4000 ; 581
4100 ; 582
4200 ; 585
4300 ; 590
4400 ; 579
4500 ; 568
4600 ; 583
4700 ; 586
4800 ; 579
4900 ; 577
5000 ; 585
5100 ; 574
5200 ; 579
5300 ; 580
5400 ; 579
5500 ; 574
5600 ; 578
5700 ; 577
5800 ; 581
5900 ; 581
6000 ; 587
6100 ; 578
6200 ; 573
6300 ; 580
6400 ; 583
6500 ; 579
6600 ; 569
6700 ; 572
6800 ; 584
6900 ; 585
7000 ; 586
7100 ; 594
7200 ; 586
7300 ; 578
7400 ; 585
7500 ; 572
7600 ; 583
7700 ; 586
7800 ; 572
7900 ; 577
8000 ; 586
8100 ; 577
8200 ; 585
8300 ; 585
8400 ; 576
8500 ; 575
8600 ; 576
8700 ; 570
8800 ; 588
8900 ; 568
9000 ; 571
9100 ; 569
9200 ; 575
9300 ; 571
9400 ; 584
9500 ; 580
9600 ; 571
9700 ; 573
9800 ; 562
9900 ; 563
10000 ; 576
10100 ; 575
10200 ; 584
10300 ; 575
10400 ; 567
10500 ; 577
10600 ; 570
10700 ; 582
10800 ; 579
10900 ; 581
11000 ; 578
11100 ; 576
11200 ; 588
11300 ; 603
11400 ; 568
11500 ; 571
11600 ; 588
11700 ; 579
11800 ; 580
11900 ; 576
12000 ; 582
12100 ; 581
12200 ; 582
12300 ; 579
12400 ; 586
12500 ; 583
12600 ; 580
12700 ; 580
12800 ; 590
12900 ; 575
13000 ; 573
13100 ; 584
13200 ; 577
13300 ; 586
13400 ; 578
13500 ; 570
13600 ; 585
13700 ; 587
13800 ; 578
13900 ; 576
14000 ; 576
14100 ; 574
14200 ; 577
14300 ; 567
14400 ; 578
14500 ; 583
14600 ; 575
14700 ; 582
14800 ; 567
14900 ; 574
15000 ; 584
15100 ; 584
15200 ; 586
15300 ; 578
15400 ; 570
15500 ; 576
15600 ; 575
15700 ; 574
15800 ; 580
15900 ; 590
16000 ; 577
16100 ; 576
16200 ; 579
16300 ; 572
16400 ; 572
16500 ; 580
16600 ; 580
16700 ; 581
16800 ; 587
16900 ; 584
17000 ; 577
17100 ; 578
17200 ; 583
17300 ; 579
17400 ; 577
17500 ; 575
17600 ; 574
17700 ; 587
17800 ; 581
17900 ; 575
18000 ; 584
18100 ; 582
18200 ; 591
18300 ; 583
18400 ; 581
18500 ; 580
18600 ; 583
18700 ; 587
18800 ; 569
18900 ; 583
19000 ; 575
19100 ; 567
19200 ; 576
19300 ; 577
19400 ; 584
19500 ; 581
19600 ; 588
19700 ; 566
19800 ; 583
19900 ; 578
20000 ; 572
20100 ; 573
20200 ; 574
20300 ; 575
20400 ; 583
20500 ; 582
20600 ; 582
20700 ; 570
20800 ; 571
20900 ; 577
21000 ; 578
21100 ; 573
21200 ; 585
21300 ; 574
21400 ; 577
21500 ; 566
21600 ; 574
21700 ; 569
21800 ; 560
21900 ; 570
22000 ; 573
22100 ; 575
22200 ; 586
22300 ; 586
22400 ; 592
22500 ; 577
22600 ; 571
22700 ; 580
22800 ; 567
22900 ; 584
23000 ; 569
23100 ; 567
23200 ; 581
23300 ; 571
23400 ; 582
23500 ; 576
23600 ; 584
23700 ; 588
23800 ; 583
23900 ; 578
24000 ; 590
24100 ; 570
24200 ; 583
24300 ; 576
24400 ; 572
24500 ; 580
24600 ; 589
24700 ; 591
24800 ; 588
24900 ; 590
25000 ; 589
25100 ; 586
25200 ; 585
25300 ; 579
25400 ; 579
25500 ; 571
25600 ; 573
25700 ; 572
25800 ; 565
25900 ; 570
26000 ; 574
26100 ; 567
26200 ; 574
26300 ; 577
26400 ; 590
26500 ; 588
26600 ; 588
26700 ; 587
26800 ; 576
26900 ; 579
27000 ; 581
27100 ; 582
27200 ; 598
27300 ; 588
27400 ; 582
27500 ; 583
27600 ; 576
27700 ; 569
27800 ; 577
27900 ; 564
28000 ; 569
28100 ; 585
28200 ; 581
28300 ; 579
28400 ; 581
28500 ; 587
28600 ; 574
28700 ; 577
28800 ; 574
28900 ; 573
29000 ; 580
29100 ; 572
29200 ; 578
29300 ; 588
29400 ; 582
29500 ; 583
29600 ; 578
29700 ; 580
29800 ; 577
29900 ; 587
30000 ; 590
30100 ; 589
30200 ; 589
30300 ; 590
30400 ; 594
30500 ; 580
30600 ; 581
30700 ; 574
30800 ; 570
30900 ; 578
31000 ; 573
31100 ; 580
31200 ; 571
31300 ; 584
31400 ; 574
31500 ; 579
31600 ; 579
31700 ; 569
31800 ; 573
31900 ; 585
32000 ; 581
32100 ; 569
32200 ; 579
32300 ; 589
32400 ; 570
32500 ; 581
32600 ; 590
32700 ; 582
32800 ; 579
32900 ; 576
33000 ; 569
33100 ; 577
33200 ; 601
33300 ; 579
33400 ; 575
33500 ; 583
33600 ; 574
33700 ; 584
33800 ; 584
33900 ; 572
34000 ; 582
34100 ; 587
34200 ; 585
34300 ; 578
34400 ; 585
34500 ; 589
34600 ; 572
34700 ; 588
34800 ; 574
34900 ; 578
35000 ; 577
35100 ; 580
35200 ; 576
35300 ; 572
35400 ; 575
35500 ; 570
35600 ; 568
35700 ; 568
35800 ; 585
35900 ; 566
36000 ; 568
36100 ; 571
36200 ; 578
36300 ; 590
36400 ; 579
36500 ; 584
36600 ; 576
36700 ; 587
36800 ; 581
36900 ; 578
37000 ; 576
37100 ; 576
37200 ; 577
37300 ; 580
37400 ; 584
37500 ; 591
37600 ; 582
37700 ; 573
37800 ; 576
37900 ; 583
38000 ; 570
38100 ; 574
38200 ; 583
38300 ; 591
38400 ; 585
38500 ; 577
38600 ; 573
38700 ; 566
38800 ; 572
38900 ; 584
39000 ; 589
39100 ; 591
39200 ; 574
39300 ; 594
39400 ; 578
39500 ; 577
39600 ; 579
39700 ; 579
39800 ; 573
39900 ; 580
40000 ; 583
40100 ; 582
40200 ; 574
40300 ; 570
40400 ; 577
40500 ; 569
40600 ; 568
40700 ; 585
40800 ; 580
40900 ; 576
41000 ; 585
41100 ; 592
41200 ; 578
41300 ; 586
41400 ; 576
41500 ; 576
41600 ; 582
41700 ; 574
41800 ; 579
41900 ; 576
42000 ; 569
42100 ; 591
42200 ; 581
42300 ; 577
42400 ; 587
42500 ; 569
42600 ; 570
42700 ; 563
42800 ; 577
42900 ; 584
43000 ; 582
43100 ; 579
43200 ; 592
43300 ; 579
43400 ; 584
43500 ; 571
43600 ; 582
43700 ; 574
43800 ; 583
43900 ; 580
44000 ; 574
44100 ; 571
44200 ; 583
44300 ; 573
44400 ; 580
44500 ; 582
44600 ; 576
44700 ; 586
44800 ; 583
44900 ; 578
45000 ; 581
45100 ; 586
45200 ; 574
45300 ; 583
45400 ; 584
45500 ; 579
45600 ; 584
45700 ; 591
45800 ; 585
45900 ; 573
46000 ; 572
46100 ; 572
46200 ; 575
46300 ; 572
46400 ; 584
46500 ; 571
46600 ; 585
46700 ; 585
46800 ; 570
46900 ; 577
47000 ; 570
47100 ; 575
47200 ; 579
47300 ; 586
47400 ; 583
47500 ; 579
47600 ; 588
47700 ; 577
47800 ; 569
47900 ; 575
48000 ; 572
48100 ; 574
48200 ; 584
48300 ; 576
48400 ; 587
48500 ; 579
48600 ; 585
48700 ; 588
48800 ; 581
48900 ; 570
49000 ; 568
49100 ; 581
49200 ; 572
49300 ; 583
49400 ; 569
49500 ; 597
49600 ; 578
49700 ; 581
49800 ; 582
49900 ; 577
50000 ; 576
