-2.000000 -2.165175 
-1.996094 -2.119474 
-1.992188 -2.200193 
-1.988281 -2.131341 
-1.984375 -2.128440 
-1.980469 -2.116382 
-1.976562 -2.188995 
-1.972656 -2.183469 
-1.968750 -2.165923 
-1.964844 -2.149999 
-1.960938 -2.181590 
-1.957031 -2.214667 
-1.953125 -2.215664 
-1.949219 -2.230910 
-1.945312 -2.296125 
-1.941406 -2.284508 
-1.937500 -2.231732 
-1.933594 -2.219401 
-1.929688 -2.273189 
-1.925781 -2.300481 
-1.921875 -2.335301 
-1.917969 -2.352802 
-1.914062 -2.365998 
-1.910156 -2.410182 
-1.906250 -2.415840 
-1.902344 -2.406108 
-1.898438 -2.405642 
-1.894531 -2.439553 
-1.890625 -2.458207 
-1.886719 -2.494971 
-1.882812 -2.505346 
-1.878906 -2.519180 
-1.875000 -2.543510 
-1.871094 -2.576977 
-1.867188 -2.599157 
-1.863281 -2.720249 
-1.859375 -2.723859 
-1.855469 -2.717848 
-1.851562 -2.747396 
-1.847656 -2.858318 
-1.843750 -2.802322 
-1.839844 -2.811228 
-1.835938 -2.920767 
-1.832031 -2.887486 
-1.828125 -2.935859 
-1.824219 -2.964606 
-1.820312 -2.981097 
-1.816406 -2.982745 
-1.812500 -3.041342 
-1.808594 -3.126602 
-1.804688 -3.111268 
-1.800781 -3.172375 
-1.796875 -3.183755 
-1.792969 -3.236222 
-1.789062 -3.236562 
-1.785156 -3.244999 
-1.781250 -3.324532 
-1.777344 -3.384366 
-1.773438 -3.445877 
-1.769531 -3.452483 
-1.765625 -3.485180 
-1.761719 -3.489252 
-1.757812 -3.525652 
-1.753906 -3.601393 
-1.750000 -3.597627 
-1.746094 -3.683752 
-1.742188 -3.735224 
-1.738281 -3.857549 
-1.734375 -3.864231 
-1.730469 -3.832980 
-1.726562 -3.862702 
-1.722656 -3.890333 
-1.718750 -4.006655 
-1.714844 -3.971134 
-1.710938 -3.984161 
-1.707031 -4.038705 
-1.703125 -4.105694 
-1.699219 -4.132956 
-1.695312 -4.193353 
-1.691406 -4.206351 
-1.687500 -4.201716 
-1.683594 -4.268094 
-1.679688 -4.272092 
-1.675781 -4.315493 
-1.671875 -4.414635 
-1.667969 -4.379258 
-1.664062 -4.470568 
-1.660156 -4.522756 
-1.656250 -4.453105 
-1.652344 -4.467837 
-1.648438 -4.564830 
-1.644531 -4.593107 
-1.640625 -4.628636 
-1.636719 -4.689578 
-1.632812 -4.728989 
-1.628906 -4.737290 
-1.625000 -4.733684 
-1.621094 -4.772551 
-1.617188 -4.739346 
-1.613281 -4.765147 
-1.609375 -4.834171 
-1.605469 -4.861200 
-1.601562 -4.898024 
-1.597656 -4.934162 
-1.593750 -4.909910 
-1.589844 -4.924287 
-1.585938 -5.043432 
-1.582031 -5.036242 
-1.578125 -4.990086 
-1.574219 -5.027117 
-1.570312 -5.050159 
-1.566406 -5.029301 
-1.562500 -5.087782 
-1.558594 -5.076907 
-1.554688 -5.052260 
-1.550781 -5.127575 
-1.546875 -5.190869 
-1.542969 -5.121832 
-1.539062 -5.132465 
-1.535156 -5.157913 
-1.531250 -5.136095 
-1.527344 -5.212400 
-1.523438 -5.167784 
-1.519531 -5.204402 
-1.515625 -5.189161 
-1.511719 -5.203084 
-1.507812 -5.185061 
-1.503906 -5.181057 
-1.500000 -5.222928 
-1.496094 -5.230123 
-1.492188 -5.152272 
-1.488281 -5.220243 
-1.484375 -5.220517 
-1.480469 -5.238369 
-1.476562 -5.171491 
-1.472656 -5.218260 
-1.468750 -5.146145 
-1.464844 -5.133838 
-1.460938 -5.165286 
-1.457031 -5.190561 
-1.453125 -5.151648 
-1.449219 -5.115293 
-1.445312 -5.080354 
-1.441406 -5.092833 
-1.437500 -5.083972 
-1.433594 -5.022008 
-1.429688 -5.037877 
-1.425781 -5.036623 
-1.421875 -4.990086 
-1.417969 -5.012689 
-1.414062 -4.975325 
-1.410156 -4.916900 
-1.406250 -4.923080 
-1.402344 -4.914744 
-1.398438 -4.891264 
-1.394531 -4.854517 
-1.390625 -4.823700 
-1.386719 -4.805396 
-1.382812 -4.779670 
-1.378906 -4.785340 
-1.375000 -4.697559 
-1.371094 -4.682748 
-1.367188 -4.638062 
-1.363281 -4.684514 
-1.359375 -4.632588 
-1.355469 -4.648705 
-1.351562 -4.543324 
-1.347656 -4.562127 
-1.343750 -4.494637 
-1.339844 -4.421923 
-1.335938 -4.424142 
-1.332031 -4.396015 
-1.328125 -4.375495 
-1.324219 -4.332417 
-1.320312 -4.284932 
-1.316406 -4.280352 
-1.312500 -4.175411 
-1.308594 -4.219844 
-1.304688 -4.200788 
-1.300781 -4.016671 
-1.296875 -4.054559 
-1.292969 -4.081487 
-1.289062 -3.941769 
-1.285156 -3.970099 
-1.281250 -3.921041 
-1.277344 -3.878998 
-1.273438 -3.849139 
-1.269531 -3.795437 
-1.265625 -3.780940 
-1.261719 -3.801179 
-1.257812 -3.736316 
-1.253906 -3.669796 
-1.250000 -3.685108 
-1.246094 -3.615562 
-1.242188 -3.542530 
-1.238281 -3.549942 
-1.234375 -3.519609 
-1.230469 -3.503313 
-1.226562 -3.396924 
-1.222656 -3.383250 
-1.218750 -3.324532 
-1.214844 -3.276067 
-1.210938 -3.311173 
-1.207031 -3.238492 
-1.203125 -3.137795 
-1.199219 -3.126221 
-1.195312 -3.101172 
-1.191406 -3.093812 
-1.187500 -3.063169 
-1.183594 -3.049513 
-1.179688 -2.966197 
-1.175781 -2.942447 
-1.171875 -2.895085 
-1.167969 -2.964400 
-1.164062 -2.815659 
-1.160156 -2.793836 
-1.156250 -2.802322 
-1.152344 -2.773938 
-1.148438 -2.789639 
-1.144531 -2.745077 
-1.140625 -2.641086 
-1.136719 -2.642418 
-1.132812 -2.566290 
-1.128906 -2.567396 
-1.125000 -2.583883 
-1.121094 -2.557244 
-1.117188 -2.499252 
-1.113281 -2.527844 
-1.109375 -2.429079 
-1.105469 -2.453294 
-1.101562 -2.456094 
-1.097656 -2.426491 
-1.093750 -2.334495 
-1.089844 -2.368618 
-1.085938 -2.325332 
-1.082031 -2.335951 
-1.078125 -2.326169 
-1.074219 -2.326626 
-1.070312 -2.307002 
-1.066406 -2.225585 
-1.062500 -2.331749 
