-2.000000 0.208299 0.750000 
-1.996094 0.209721 0.750000 
-1.992188 0.209323 0.750000 
-1.988281 0.210859 0.750000 
-1.984375 0.205767 0.750000 
-1.980469 0.207559 0.750000 
-1.976562 0.209010 0.750000 
-1.972656 0.206421 0.750000 
-1.968750 0.208100 0.750000 
-1.964844 0.204459 0.750000 
-1.960938 0.209977 0.750000 
-1.957031 0.206336 0.750000 
-1.953125 0.207218 0.750000 
-1.949219 0.207388 0.750000 
-1.945312 0.209436 0.750000 
-1.941406 0.208185 0.750000 
-1.937500 0.208668 0.750000 
-1.933594 0.208299 0.750000 
-1.929688 0.210688 0.750000 
-1.925781 0.207616 0.750000 
-1.921875 0.208270 0.750000 
-1.917969 0.207076 0.750000 
-1.914062 0.212139 0.750000 
-1.910156 0.205852 0.750000 
-1.906250 0.207588 0.750000 
-1.902344 0.209380 0.750000 
-1.898438 0.207531 0.750000 
-1.894531 0.212053 0.750000 
-1.890625 0.209067 0.750000 
-1.886719 0.210631 0.750000 
-1.882812 0.207275 0.750000 
-1.878906 0.208612 0.750000 
-1.875000 0.205540 0.750000 
-1.871094 0.209067 0.750000 
-1.867188 0.208185 0.750000 
-1.863281 0.208555 0.750000 
-1.859375 0.207161 0.750000 
-1.855469 0.205397 0.750000 
-1.851562 0.208811 0.750000 
-1.847656 0.211228 0.750000 
-1.843750 0.209636 0.750000 
-1.839844 0.209863 0.750000 
-1.835938 0.206450 0.750000 
-1.832031 0.208697 0.750000 
-1.828125 0.209067 0.750000 
-1.824219 0.205710 0.750000 
-1.820312 0.208014 0.750000 
-1.816406 0.206336 0.750000 
-1.812500 0.206535 0.750000 
-1.808594 0.208782 0.750000 
-1.804688 0.211797 0.750000 
-1.800781 0.208754 0.750000 
-1.796875 0.208327 0.750000 
-1.792969 0.211456 0.750000 
-1.789062 0.209749 0.750000 
-1.785156 0.209920 0.750000 
-1.781250 0.209636 0.750000 
-1.777344 0.209067 0.750000 
-1.773438 0.212025 0.750000 
-1.769531 0.209436 0.750000 
-1.765625 0.202553 0.750000 
-1.761719 0.207844 0.750000 
