-2.000000 -5.724308 
-1.996094 -5.740596 
-1.992188 -5.704850 
-1.988281 -5.723711 
-1.984375 -5.740351 
-1.980469 -5.699546 
-1.976562 -5.721202 
-1.972656 -5.718512 
-1.968750 -5.770984 
-1.964844 -5.779625 
-1.960938 -5.752898 
-1.957031 -5.752538 
-1.953125 -5.787990 
-1.949219 -5.799730 
-1.945312 -5.861792 
-1.941406 -5.854880 
-1.937500 -5.837326 
-1.933594 -5.876257 
-1.929688 -5.878868 
-1.925781 -5.850845 
-1.921875 -5.928526 
-1.917969 -5.928774 
-1.914062 -5.944663 
-1.910156 -6.023459 
-1.906250 -5.974939 
-1.902344 -6.055504 
-1.898438 -6.031409 
-1.894531 -6.064317 
-1.890625 -6.114548 
-1.886719 -6.139665 
-1.882812 -6.150874 
-1.878906 -6.131543 
-1.875000 -6.183006 
-1.871094 -6.241709 
-1.867188 -6.237601 
-1.863281 -6.319145 
-1.859375 -6.283477 
-1.855469 -6.297436 
-1.851562 -6.410750 
-1.847656 -6.448046 
-1.843750 -6.428154 
-1.839844 -6.452450 
-1.835938 -6.520353 
-1.832031 -6.575140 
-1.828125 -6.519750 
-1.824219 -6.621585 
-1.820312 -6.659080 
-1.816406 -6.689511 
-1.812500 -6.706494 
-1.808594 -6.772430 
-1.804688 -6.855080 
-1.800781 -6.832780 
-1.796875 -6.894115 
-1.792969 -6.886715 
-1.789062 -6.925463 
-1.785156 -6.970857 
-1.781250 -7.026216 
-1.777344 -7.075404 
-1.773438 -7.083517 
-1.769531 -7.105213 
-1.765625 -7.148240 
-1.761719 -7.161379 
-1.757812 -7.257512 
-1.753906 -7.260755 
-1.750000 -7.319557 
-1.746094 -7.379452 
-1.742188 -7.463498 
-1.738281 -7.451689 
-1.734375 -7.522060 
-1.730469 -7.499092 
-1.726562 -7.584784 
-1.722656 -7.529727 
-1.718750 -7.606044 
-1.714844 -7.686562 
-1.710938 -7.719398 
-1.707031 -7.741366 
-1.703125 -7.771624 
-1.699219 -7.882218 
-1.695312 -7.878272 
-1.691406 -7.886212 
-1.687500 -7.923456 
-1.683594 -7.941826 
-1.679688 -8.007993 
-1.675781 -8.049264 
-1.671875 -8.053558 
-1.667969 -8.115315 
-1.664062 -8.166492 
-1.660156 -8.139955 
-1.656250 -8.204738 
-1.652344 -8.272917 
-1.648438 -8.296101 
-1.644531 -8.274921 
-1.640625 -8.364907 
-1.636719 -8.405965 
-1.632812 -8.382912 
-1.628906 -8.454877 
-1.625000 -8.507641 
-1.621094 -8.465267 
-1.617188 -8.478680 
-1.613281 -8.512712 
-1.609375 -8.551766 
-1.605469 -8.596039 
-1.601562 -8.616904 
-1.597656 -8.677090 
-1.593750 -8.613620 
-1.589844 -8.648257 
-1.585938 -8.722845 
-1.582031 -8.695382 
-1.578125 -8.722587 
-1.574219 -8.725577 
-1.570312 -8.751605 
-1.566406 -8.765459 
-1.562500 -8.816212 
-1.558594 -8.838271 
-1.554688 -8.826795 
-1.550781 -8.799832 
-1.546875 -8.836697 
-1.542969 -8.840628 
-1.539062 -8.865994 
-1.535156 -8.888437 
-1.531250 -8.915136 
-1.527344 -8.982077 
-1.523438 -8.897128 
-1.519531 -8.911960 
-1.515625 -8.914424 
-1.511719 -8.950510 
-1.507812 -8.930563 
-1.503906 -8.915722 
-1.500000 -8.939092 
-1.496094 -8.937136 
-1.492188 -8.927695 
-1.488281 -8.852001 
-1.484375 -8.906637 
-1.480469 -8.906278 
-1.476562 -8.902081 
-1.472656 -8.866100 
-1.468750 -8.861222 
-1.464844 -8.840226 
-1.460938 -8.866701 
-1.457031 -8.793697 
-1.453125 -8.840916 
-1.449219 -8.839655 
-1.445312 -8.793821 
-1.441406 -8.795285 
-1.437500 -8.772804 
-1.433594 -8.784616 
-1.429688 -8.762239 
-1.425781 -8.755408 
-1.421875 -8.742703 
-1.417969 -8.768621 
-1.414062 -8.697954 
-1.410156 -8.677513 
-1.406250 -8.582827 
-1.402344 -8.639154 
-1.398438 -8.594480 
-1.394531 -8.564934 
-1.390625 -8.523315 
-1.386719 -8.520584 
-1.382812 -8.497987 
-1.378906 -8.501875 
-1.375000 -8.448425 
-1.371094 -8.417835 
-1.367188 -8.416789 
-1.363281 -8.353105 
-1.359375 -8.331384 
-1.355469 -8.345295 
-1.351562 -8.226807 
-1.347656 -8.236931 
-1.343750 -8.203263 
-1.339844 -8.204303 
-1.335938 -8.134982 
-1.332031 -8.063384 
-1.328125 -8.056490 
-1.324219 -8.026824 
-1.320312 -8.021650 
-1.316406 -7.949917 
-1.312500 -7.927200 
-1.308594 -7.866204 
-1.304688 -7.859909 
-1.300781 -7.816672 
-1.296875 -7.794421 
-1.292969 -7.721832 
-1.289062 -7.693462 
-1.285156 -7.648360 
-1.281250 -7.671780 
-1.277344 -7.628367 
-1.273438 -7.580814 
-1.269531 -7.540263 
-1.265625 -7.423950 
-1.261719 -7.443051 
-1.257812 -7.393618 
-1.253906 -7.388262 
-1.250000 -7.335342 
-1.246094 -7.250035 
