Step;N 
35500 ; 27
35600 ; 32
35700 ; 24
35800 ; 32
35900 ; 49
36000 ; 26
36100 ; 25
36200 ; 26
36300 ; 28
36400 ; 23
36500 ; 34
36600 ; 34
36700 ; 26
36800 ; 26
36900 ; 30
37000 ; 30
37100 ; 26
37200 ; 27
37300 ; 21
37400 ; 44
37500 ; 32
37600 ; 33
37700 ; 29
37800 ; 39
37900 ; 27
38000 ; 34
38100 ; 27
38200 ; 38
38300 ; 31
38400 ; 30
38500 ; 17
38600 ; 29
38700 ; 28
38800 ; 37
38900 ; 33
39000 ; 35
39100 ; 33
39200 ; 43
39300 ; 37
39400 ; 26
39500 ; 31
39600 ; 40
39700 ; 37
39800 ; 23
39900 ; 37
40000 ; 37
40100 ; 30
40200 ; 36
40300 ; 38
40400 ; 40
40500 ; 26
40600 ; 24
40700 ; 51
40800 ; 38
40900 ; 32
41000 ; 39
41100 ; 29
41200 ; 24
41300 ; 40
41400 ; 31
41500 ; 31
41600 ; 33
41700 ; 27
41800 ; 33
41900 ; 39
42000 ; 23
42100 ; 38
42200 ; 27
42300 ; 40
42400 ; 29
42500 ; 48
42600 ; 29
42700 ; 59
42800 ; 35
42900 ; 23
43000 ; 33
43100 ; 44
43200 ; 41
43300 ; 35
43400 ; 26
43500 ; 28
43600 ; 37
43700 ; 35
43800 ; 26
43900 ; 30
44000 ; 24
44100 ; 47
44200 ; 31
44300 ; 29
44400 ; 36
44500 ; 21
44600 ; 30
44700 ; 36
44800 ; 26
44900 ; 26
45000 ; 32
45100 ; 29
45200 ; 27
45300 ; 32
45400 ; 35
45500 ; 28
45600 ; 35
45700 ; 40
45800 ; 36
45900 ; 32
46000 ; 55
46100 ; 22
46200 ; 40
46300 ; 30
46400 ; 29
46500 ; 20
46600 ; 28
46700 ; 31
46800 ; 29
46900 ; 19
47000 ; 27
47100 ; 37
47200 ; 27
47300 ; 25
47400 ; 46
47500 ; 29
47600 ; 37
47700 ; 26
47800 ; 41
47900 ; 32
48000 ; 32
48100 ; 28
48200 ; 24
48300 ; 25
48400 ; 21
48500 ; 38
48600 ; 33
48700 ; 35
48800 ; 33
48900 ; 29
49000 ; 28
49100 ; 26
49200 ; 41
49300 ; 30
49400 ; 31
49500 ; 38
49600 ; 34
49700 ; 27
49800 ; 28
49900 ; 26
50000 ; 37
50100 ; 34
50200 ; 30
50300 ; 36
50400 ; 35
50500 ; 37
50600 ; 39
50700 ; 37
50800 ; 29
50900 ; 35
51000 ; 30
51100 ; 41
51200 ; 24
51300 ; 39
51400 ; 32
51500 ; 30
51600 ; 42
51700 ; 34
51800 ; 30
51900 ; 51
52000 ; 50
52100 ; 29
52200 ; 29
52300 ; 25
52400 ; 36
52500 ; 24
52600 ; 27
52700 ; 29
52800 ; 36
52900 ; 47
53000 ; 31
53100 ; 22
53200 ; 37
53300 ; 33
53400 ; 37
53500 ; 39
53600 ; 49
53700 ; 26
53800 ; 24
53900 ; 33
54000 ; 37
54100 ; 17
54200 ; 28
54300 ; 35
54400 ; 31
54500 ; 36
54600 ; 22
54700 ; 29
54800 ; 26
54900 ; 30
55000 ; 26
55100 ; 47
55200 ; 28
55300 ; 29
55400 ; 27
55500 ; 38
55600 ; 27
55700 ; 30
55800 ; 23
55900 ; 34
56000 ; 31
56100 ; 35
56200 ; 24
56300 ; 31
56400 ; 27
56500 ; 22
56600 ; 36
56700 ; 29
56800 ; 27
56900 ; 36
57000 ; 33
57100 ; 29
57200 ; 29
57300 ; 36
57400 ; 28
57500 ; 34
57600 ; 26
57700 ; 37
57800 ; 33
57900 ; 29
58000 ; 25
58100 ; 19
58200 ; 30
58300 ; 24
58400 ; 22
58500 ; 33
58600 ; 30
58700 ; 30
58800 ; 32
58900 ; 27
59000 ; 27
59100 ; 46
59200 ; 31
59300 ; 34
59400 ; 29
59500 ; 46
59600 ; 28
59700 ; 32
59800 ; 28
59900 ; 28
60000 ; 30
60100 ; 32
60200 ; 32
60300 ; 31
60400 ; 23
60500 ; 31
60600 ; 31
60700 ; 27
60800 ; 31
60900 ; 24
61000 ; 30
61100 ; 28
61200 ; 30
61300 ; 30
61400 ; 27
61500 ; 32
61600 ; 25
61700 ; 39
61800 ; 43
61900 ; 26
62000 ; 24
62100 ; 35
62200 ; 20
62300 ; 30
62400 ; 36
62500 ; 26
62600 ; 28
62700 ; 26
62800 ; 63
62900 ; 30
63000 ; 25
63100 ; 30
63200 ; 28
63300 ; 27
63400 ; 30
63500 ; 28
63600 ; 40
63700 ; 24
63800 ; 30
63900 ; 43
64000 ; 26
64100 ; 28
64200 ; 24
64300 ; 28
64400 ; 37
64500 ; 36
64600 ; 31
64700 ; 25
64800 ; 29
64900 ; 32
65000 ; 27
65100 ; 34
65200 ; 35
65300 ; 41
65400 ; 25
65500 ; 40
65600 ; 29
65700 ; 27
65800 ; 26
65900 ; 28
66000 ; 31
66100 ; 44
66200 ; 48
66300 ; 25
66400 ; 23
66500 ; 25
66600 ; 46
66700 ; 42
66800 ; 34
66900 ; 39
67000 ; 32
67100 ; 27
67200 ; 31
67300 ; 23
67400 ; 27
67500 ; 33
67600 ; 34
67700 ; 22
67800 ; 46
67900 ; 35
68000 ; 39
68100 ; 25
68200 ; 23
68300 ; 30
68400 ; 42
68500 ; 26
68600 ; 42
68700 ; 23
68800 ; 23
68900 ; 21
69000 ; 31
69100 ; 36
69200 ; 29
69300 ; 34
69400 ; 34
69500 ; 26
69600 ; 34
69700 ; 32
69800 ; 31
69900 ; 28
70000 ; 28
70100 ; 36
70200 ; 28
70300 ; 35
70400 ; 32
70500 ; 30
70600 ; 38
70700 ; 32
70800 ; 31
70900 ; 32
71000 ; 32
71100 ; 23
71200 ; 32
71300 ; 35
71400 ; 32
71500 ; 30
71600 ; 29
71700 ; 34
71800 ; 37
71900 ; 46
72000 ; 29
72100 ; 31
72200 ; 42
72300 ; 29
72400 ; 32
72500 ; 23
72600 ; 32
72700 ; 22
72800 ; 38
72900 ; 33
73000 ; 36
73100 ; 34
73200 ; 29
73300 ; 28
73400 ; 32
73500 ; 34
73600 ; 27
73700 ; 35
73800 ; 29
73900 ; 35
74000 ; 32
74100 ; 28
74200 ; 26
74300 ; 23
74400 ; 26
74500 ; 35
74600 ; 21
74700 ; 32
74800 ; 24
74900 ; 28
75000 ; 32
75100 ; 28
75200 ; 27
75300 ; 21
75400 ; 34
75500 ; 34
75600 ; 27
75700 ; 36
75800 ; 39
75900 ; 31
76000 ; 33
76100 ; 25
76200 ; 40
76300 ; 22
76400 ; 26
76500 ; 35
76600 ; 40
76700 ; 22
76800 ; 40
76900 ; 27
77000 ; 26
77100 ; 44
77200 ; 35
77300 ; 23
77400 ; 20
77500 ; 40
77600 ; 32
77700 ; 27
77800 ; 25
77900 ; 28
78000 ; 26
78100 ; 26
78200 ; 50
78300 ; 50
78400 ; 28
78500 ; 36
78600 ; 41
78700 ; 46
78800 ; 33
78900 ; 32
79000 ; 24
79100 ; 31
79200 ; 46
79300 ; 26
79400 ; 39
79500 ; 27
79600 ; 29
79700 ; 30
79800 ; 26
79900 ; 22
80000 ; 29
80100 ; 22
80200 ; 25
80300 ; 27
80400 ; 41
80500 ; 31
80600 ; 32
80700 ; 31
80800 ; 28
80900 ; 25
81000 ; 24
81100 ; 32
81200 ; 27
81300 ; 43
81400 ; 46
81500 ; 30
81600 ; 31
81700 ; 32
81800 ; 24
81900 ; 42
82000 ; 49
82100 ; 37
82200 ; 42
82300 ; 30
82400 ; 43
82500 ; 25
82600 ; 34
82700 ; 34
82800 ; 27
82900 ; 27
83000 ; 32
83100 ; 29
83200 ; 25
83300 ; 40
83400 ; 53
83500 ; 46
83600 ; 17
83700 ; 30
83800 ; 33
83900 ; 35
84000 ; 32
84100 ; 39
84200 ; 23
84300 ; 27
84400 ; 47
84500 ; 24
84600 ; 32
84700 ; 29
84800 ; 32
84900 ; 35
85000 ; 28
85100 ; 38
85200 ; 23
85300 ; 32
85400 ; 31
85500 ; 29
85600 ; 43
85700 ; 31
85800 ; 31
85900 ; 28
86000 ; 34
86100 ; 32
86200 ; 44
86300 ; 51
86400 ; 30
86500 ; 32
86600 ; 37
86700 ; 27
86800 ; 26
86900 ; 31
87000 ; 41
87100 ; 35
87200 ; 34
87300 ; 25
87400 ; 32
87500 ; 28
87600 ; 34
87700 ; 25
87800 ; 49
87900 ; 25
88000 ; 28
88100 ; 31
88200 ; 26
88300 ; 27
88400 ; 29
88500 ; 29
88600 ; 25
88700 ; 25
88800 ; 31
88900 ; 32
89000 ; 27
89100 ; 25
89200 ; 50
89300 ; 30
89400 ; 30
89500 ; 30
89600 ; 31
89700 ; 29
89800 ; 19
89900 ; 29
90000 ; 36
90100 ; 33
90200 ; 27
90300 ; 29
90400 ; 33
90500 ; 50
90600 ; 22
90700 ; 25
90800 ; 38
90900 ; 33
91000 ; 50
91100 ; 28
91200 ; 34
91300 ; 26
91400 ; 29
91500 ; 25
91600 ; 27
91700 ; 26
91800 ; 31
91900 ; 28
92000 ; 28
92100 ; 37
92200 ; 25
92300 ; 30
92400 ; 33
92500 ; 27
92600 ; 48
92700 ; 30
92800 ; 43
92900 ; 29
93000 ; 34
93100 ; 37
93200 ; 33
93300 ; 28
93400 ; 26
93500 ; 34
93600 ; 25
93700 ; 18
93800 ; 29
93900 ; 33
94000 ; 54
94100 ; 34
94200 ; 40
94300 ; 20
94400 ; 21
94500 ; 23
94600 ; 32
94700 ; 36
94800 ; 27
94900 ; 26
95000 ; 45
95100 ; 36
95200 ; 26
95300 ; 40
95400 ; 36
95500 ; 23
95600 ; 33
95700 ; 31
95800 ; 22
95900 ; 36
96000 ; 22
96100 ; 26
96200 ; 27
96300 ; 37
96400 ; 31
96500 ; 29
96600 ; 45
96700 ; 37
96800 ; 42
96900 ; 33
97000 ; 35
97100 ; 29
97200 ; 24
97300 ; 19
97400 ; 33
97500 ; 28
97600 ; 28
97700 ; 29
97800 ; 28
97900 ; 45
98000 ; 29
98100 ; 46
98200 ; 24
98300 ; 22
98400 ; 30
98500 ; 30
98600 ; 33
98700 ; 40
98800 ; 24
98900 ; 24
99000 ; 35
99100 ; 27
99200 ; 30
99300 ; 25
99400 ; 31
99500 ; 36
99600 ; 30
99700 ; 30
99800 ; 40
99900 ; 23
100000 ; 25
100100 ; 29
100200 ; 22
100300 ; 35
100400 ; 30
100500 ; 30
100600 ; 47
100700 ; 20
100800 ; 28
100900 ; 29
101000 ; 35
101100 ; 37
101200 ; 35
101300 ; 21
101400 ; 29
101500 ; 37
101600 ; 32
101700 ; 27
101800 ; 25
101900 ; 28
102000 ; 33
102100 ; 25
102200 ; 39
102300 ; 31
102400 ; 38
102500 ; 31
102600 ; 43
102700 ; 29
102800 ; 40
102900 ; 35
103000 ; 26
103100 ; 31
103200 ; 34
103300 ; 43
103400 ; 32
103500 ; 38
103600 ; 30
103700 ; 25
103800 ; 30
103900 ; 38
104000 ; 26
104100 ; 31
104200 ; 26
104300 ; 33
104400 ; 31
104500 ; 38
104600 ; 34
104700 ; 34
104800 ; 29
104900 ; 33
105000 ; 33
105100 ; 39
105200 ; 26
105300 ; 39
105400 ; 32
105500 ; 30
105600 ; 30
105700 ; 23
105800 ; 20
105900 ; 26
106000 ; 44
106100 ; 28
106200 ; 52
106300 ; 30
106400 ; 22
106500 ; 31
106600 ; 32
106700 ; 32
106800 ; 32
106900 ; 31
107000 ; 38
107100 ; 32
107200 ; 38
107300 ; 30
107400 ; 33
107500 ; 35
107600 ; 21
107700 ; 30
107800 ; 35
107900 ; 29
108000 ; 30
108100 ; 53
108200 ; 28
108300 ; 34
108400 ; 30
108500 ; 37
108600 ; 28
108700 ; 40
108800 ; 35
108900 ; 32
109000 ; 30
109100 ; 28
109200 ; 41
109300 ; 36
109400 ; 23
109500 ; 29
109600 ; 39
109700 ; 28
109800 ; 37
109900 ; 33
110000 ; 30
110100 ; 37
110200 ; 29
110300 ; 28
110400 ; 22
110500 ; 31
110600 ; 30
110700 ; 36
110800 ; 34
110900 ; 34
111000 ; 26
111100 ; 36
111200 ; 39
111300 ; 24
111400 ; 25
111500 ; 38
111600 ; 32
111700 ; 30
111800 ; 57
111900 ; 26
112000 ; 24
112100 ; 24
112200 ; 45
112300 ; 41
112400 ; 24
112500 ; 31
112600 ; 38
112700 ; 33
112800 ; 25
112900 ; 36
113000 ; 33
113100 ; 26
113200 ; 27
113300 ; 24
113400 ; 39
113500 ; 30
113600 ; 30
113700 ; 37
113800 ; 29
113900 ; 29
114000 ; 23
114100 ; 30
114200 ; 39
114300 ; 28
114400 ; 37
114500 ; 30
114600 ; 23
114700 ; 31
114800 ; 36
114900 ; 23
115000 ; 36
115100 ; 30
115200 ; 27
115300 ; 32
115400 ; 23
115500 ; 22
115600 ; 19
115700 ; 30
115800 ; 37
115900 ; 38
116000 ; 30
116100 ; 35
116200 ; 30
116300 ; 39
116400 ; 37
116500 ; 30
116600 ; 24
116700 ; 39
116800 ; 61
116900 ; 32
117000 ; 41
117100 ; 27
117200 ; 37
117300 ; 26
117400 ; 38
117500 ; 17
117600 ; 30
117700 ; 42
117800 ; 32
117900 ; 30
118000 ; 44
118100 ; 29
118200 ; 31
118300 ; 32
118400 ; 31
118500 ; 33
118600 ; 27
118700 ; 31
118800 ; 32
118900 ; 32
119000 ; 31
119100 ; 33
119200 ; 26
119300 ; 32
119400 ; 33
119500 ; 29
119600 ; 36
119700 ; 39
119800 ; 40
119900 ; 45
120000 ; 24
120100 ; 35
120200 ; 30
120300 ; 31
120400 ; 36
120500 ; 28
120600 ; 27
120700 ; 26
120800 ; 33
120900 ; 28
121000 ; 30
121100 ; 31
121200 ; 30
121300 ; 29
121400 ; 31
121500 ; 28
121600 ; 42
121700 ; 19
121800 ; 24
121900 ; 22
122000 ; 31
122100 ; 61
122200 ; 22
122300 ; 23
122400 ; 36
122500 ; 28
122600 ; 26
122700 ; 33
122800 ; 25
122900 ; 26
123000 ; 34
123100 ; 27
123200 ; 28
123300 ; 32
123400 ; 28
123500 ; 29
123600 ; 38
123700 ; 32
123800 ; 39
123900 ; 40
124000 ; 22
124100 ; 36
124200 ; 23
124300 ; 34
124400 ; 30
124500 ; 29
124600 ; 26
124700 ; 32
124800 ; 28
124900 ; 27
125000 ; 34
125100 ; 30
125200 ; 25
125300 ; 33
125400 ; 49
125500 ; 39
125600 ; 30
125700 ; 24
125800 ; 22
125900 ; 41
126000 ; 30
126100 ; 32
126200 ; 31
126300 ; 23
126400 ; 33
126500 ; 32
126600 ; 36
126700 ; 22
126800 ; 34
126900 ; 38
127000 ; 32
127100 ; 32
127200 ; 24
127300 ; 22
127400 ; 29
127500 ; 25
127600 ; 23
127700 ; 32
127800 ; 27
127900 ; 30
128000 ; 31
128100 ; 25
128200 ; 29
128300 ; 46
128400 ; 32
128500 ; 47
128600 ; 45
128700 ; 27
128800 ; 38
128900 ; 24
129000 ; 39
129100 ; 27
129200 ; 40
129300 ; 32
129400 ; 30
129500 ; 34
129600 ; 31
129700 ; 35
129800 ; 30
129900 ; 28
130000 ; 48
130100 ; 27
130200 ; 44
130300 ; 32
130400 ; 35
130500 ; 26
130600 ; 27
130700 ; 38
130800 ; 29
130900 ; 37
131000 ; 26
131100 ; 29
131200 ; 32
131300 ; 26
131400 ; 34
131500 ; 25
131600 ; 36
131700 ; 27
131800 ; 25
131900 ; 45
132000 ; 17
132100 ; 27
132200 ; 29
132300 ; 26
132400 ; 31
132500 ; 34
132600 ; 32
132700 ; 36
132800 ; 49
132900 ; 22
133000 ; 36
133100 ; 33
133200 ; 21
133300 ; 36
133400 ; 22
133500 ; 46
133600 ; 36
133700 ; 26
133800 ; 30
133900 ; 26
134000 ; 23
134100 ; 24
134200 ; 20
134300 ; 27
134400 ; 31
134500 ; 30
134600 ; 33
134700 ; 37
134800 ; 27
134900 ; 42
135000 ; 33
135100 ; 40
135200 ; 28
135300 ; 52
135400 ; 36
135500 ; 22
135600 ; 29
135700 ; 31
135800 ; 27
135900 ; 22
136000 ; 35
136100 ; 23
136200 ; 43
136300 ; 28
136400 ; 54
136500 ; 36
136600 ; 21
136700 ; 30
136800 ; 26
136900 ; 29
137000 ; 27
137100 ; 29
137200 ; 38
137300 ; 35
137400 ; 35
137500 ; 36
137600 ; 28
137700 ; 39
137800 ; 42
137900 ; 38
138000 ; 25
138100 ; 27
138200 ; 33
138300 ; 37
138400 ; 40
138500 ; 42
138600 ; 31
138700 ; 30
138800 ; 28
138900 ; 35
139000 ; 35
139100 ; 26
139200 ; 32
139300 ; 39
139400 ; 35
139500 ; 28
139600 ; 37
139700 ; 27
139800 ; 33
139900 ; 35
140000 ; 48
140100 ; 32
140200 ; 30
140300 ; 27
140400 ; 35
140500 ; 19
140600 ; 31
140700 ; 33
140800 ; 31
140900 ; 36
141000 ; 26
141100 ; 35
141200 ; 49
141300 ; 39
141400 ; 29
141500 ; 39
141600 ; 25
141700 ; 22
141800 ; 42
141900 ; 32
142000 ; 31
142100 ; 28
142200 ; 33
142300 ; 42
142400 ; 20
142500 ; 24
142600 ; 32
142700 ; 38
142800 ; 29
142900 ; 25
143000 ; 29
143100 ; 26
143200 ; 43
143300 ; 33
143400 ; 48
143500 ; 43
143600 ; 41
143700 ; 27
143800 ; 23
143900 ; 34
144000 ; 39
144100 ; 24
144200 ; 30
144300 ; 31
144400 ; 28
144500 ; 34
144600 ; 37
144700 ; 31
144800 ; 30
144900 ; 34
145000 ; 30
145100 ; 30
145200 ; 27
145300 ; 27
145400 ; 49
145500 ; 36
145600 ; 37
145700 ; 29
145800 ; 32
145900 ; 24
146000 ; 34
146100 ; 36
146200 ; 38
146300 ; 26
146400 ; 30
146500 ; 20
146600 ; 25
146700 ; 23
146800 ; 42
146900 ; 24
147000 ; 30
147100 ; 39
147200 ; 20
147300 ; 24
147400 ; 28
147500 ; 27
147600 ; 36
147700 ; 41
147800 ; 36
147900 ; 28
148000 ; 33
148100 ; 29
148200 ; 32
148300 ; 30
148400 ; 41
148500 ; 28
148600 ; 40
148700 ; 23
148800 ; 29
148900 ; 23
149000 ; 39
149100 ; 30
149200 ; 36
149300 ; 23
149400 ; 54
149500 ; 29
149600 ; 32
149700 ; 41
149800 ; 31
149900 ; 56
150000 ; 24
150100 ; 30
150200 ; 41
150300 ; 37
150400 ; 30
150500 ; 62
150600 ; 24
150700 ; 32
150800 ; 29
150900 ; 31
151000 ; 29
151100 ; 31
151200 ; 31
151300 ; 24
151400 ; 25
151500 ; 43
151600 ; 32
151700 ; 39
151800 ; 29
151900 ; 25
152000 ; 35
152100 ; 34
152200 ; 26
152300 ; 24
152400 ; 18
152500 ; 33
152600 ; 29
152700 ; 33
152800 ; 39
152900 ; 50
153000 ; 28
153100 ; 40
153200 ; 28
153300 ; 33
153400 ; 29
153500 ; 28
153600 ; 47
153700 ; 33
153800 ; 42
153900 ; 34
154000 ; 39
154100 ; 27
154200 ; 38
154300 ; 24
154400 ; 27
154500 ; 30
154600 ; 34
154700 ; 38
154800 ; 41
154900 ; 37
155000 ; 25
155100 ; 53
155200 ; 30
155300 ; 25
155400 ; 34
155500 ; 26
155600 ; 24
155700 ; 22
155800 ; 31
155900 ; 36
156000 ; 33
156100 ; 32
156200 ; 32
156300 ; 45
156400 ; 27
156500 ; 40
156600 ; 26
156700 ; 32
156800 ; 29
156900 ; 35
157000 ; 32
157100 ; 31
157200 ; 33
157300 ; 25
157400 ; 37
157500 ; 28
157600 ; 33
157700 ; 43
157800 ; 32
157900 ; 44
158000 ; 34
158100 ; 39
158200 ; 32
158300 ; 26
158400 ; 32
158500 ; 29
158600 ; 27
158700 ; 31
158800 ; 36
158900 ; 31
159000 ; 32
159100 ; 39
159200 ; 37
159300 ; 31
159400 ; 31
159500 ; 30
159600 ; 49
159700 ; 24
159800 ; 41
159900 ; 35
160000 ; 38
160100 ; 38
160200 ; 30
160300 ; 21
160400 ; 35
160500 ; 42
160600 ; 41
160700 ; 30
160800 ; 33
160900 ; 31
161000 ; 21
161100 ; 29
161200 ; 28
161300 ; 31
161400 ; 27
161500 ; 44
161600 ; 41
161700 ; 29
161800 ; 27
161900 ; 36
162000 ; 26
162100 ; 33
162200 ; 19
162300 ; 37
162400 ; 30
162500 ; 29
162600 ; 29
162700 ; 27
162800 ; 30
162900 ; 33
163000 ; 36
163100 ; 42
163200 ; 33
163300 ; 35
163400 ; 29
163500 ; 31
163600 ; 29
163700 ; 26
163800 ; 33
163900 ; 19
164000 ; 30
164100 ; 33
164200 ; 41
164300 ; 29
164400 ; 25
164500 ; 58
164600 ; 24
164700 ; 23
164800 ; 29
164900 ; 18
165000 ; 32
165100 ; 27
165200 ; 43
165300 ; 29
165400 ; 31
165500 ; 14
165600 ; 58
165700 ; 35
165800 ; 30
165900 ; 50
166000 ; 26
166100 ; 30
166200 ; 30
166300 ; 33
166400 ; 35
166500 ; 25
166600 ; 31
166700 ; 43
166800 ; 37
166900 ; 34
167000 ; 34
167100 ; 39
167200 ; 24
167300 ; 23
167400 ; 28
167500 ; 34
167600 ; 30
167700 ; 29
167800 ; 24
167900 ; 35
168000 ; 22
168100 ; 25
168200 ; 24
168300 ; 44
168400 ; 33
168500 ; 24
168600 ; 36
168700 ; 23
168800 ; 22
168900 ; 55
169000 ; 31
169100 ; 31
169200 ; 22
169300 ; 28
169400 ; 34
169500 ; 30
169600 ; 28
169700 ; 35
169800 ; 31
169900 ; 49
170000 ; 31
170100 ; 29
170200 ; 28
170300 ; 43
170400 ; 39
170500 ; 36
170600 ; 39
170700 ; 34
170800 ; 21
170900 ; 28
171000 ; 30
171100 ; 23
171200 ; 31
171300 ; 35
171400 ; 34
171500 ; 46
171600 ; 33
171700 ; 30
171800 ; 41
171900 ; 35
172000 ; 29
172100 ; 30
172200 ; 20
172300 ; 47
172400 ; 34
172500 ; 29
172600 ; 22
172700 ; 25
172800 ; 33
172900 ; 24
173000 ; 38
173100 ; 28
173200 ; 33
173300 ; 34
173400 ; 29
173500 ; 48
173600 ; 41
173700 ; 34
173800 ; 24
173900 ; 39
174000 ; 31
174100 ; 36
174200 ; 34
174300 ; 25
174400 ; 31
174500 ; 26
174600 ; 36
174700 ; 23
174800 ; 15
174900 ; 27
