Step;N 
26800 ; 309
26900 ; 308
27000 ; 284
27100 ; 317
27200 ; 309
27300 ; 316
27400 ; 301
27500 ; 300
27600 ; 311
27700 ; 313
27800 ; 316
27900 ; 319
28000 ; 301
28100 ; 304
28200 ; 324
28300 ; 291
28400 ; 304
28500 ; 299
28600 ; 319
28700 ; 302
28800 ; 306
28900 ; 323
29000 ; 307
29100 ; 318
29200 ; 316
29300 ; 305
29400 ; 307
29500 ; 297
29600 ; 301
29700 ; 316
29800 ; 305
29900 ; 326
30000 ; 301
30100 ; 317
30200 ; 300
30300 ; 319
30400 ; 310
30500 ; 312
30600 ; 307
30700 ; 311
30800 ; 294
30900 ; 321
31000 ; 307
31100 ; 295
31200 ; 316
31300 ; 312
31400 ; 295
31500 ; 314
31600 ; 318
31700 ; 302
31800 ; 326
31900 ; 303
32000 ; 299
32100 ; 319
32200 ; 302
32300 ; 300
32400 ; 309
32500 ; 300
32600 ; 330
32700 ; 305
32800 ; 286
32900 ; 308
33000 ; 321
33100 ; 302
33200 ; 328
33300 ; 296
33400 ; 311
33500 ; 306
33600 ; 318
33700 ; 313
33800 ; 296
33900 ; 304
34000 ; 303
34100 ; 310
34200 ; 296
34300 ; 313
34400 ; 306
34500 ; 306
34600 ; 299
34700 ; 288
34800 ; 289
34900 ; 317
35000 ; 298
35100 ; 309
35200 ; 315
35300 ; 304
35400 ; 313
35500 ; 309
35600 ; 299
35700 ; 295
35800 ; 311
35900 ; 303
36000 ; 306
36100 ; 296
36200 ; 315
36300 ; 312
36400 ; 320
36500 ; 312
36600 ; 300
36700 ; 315
36800 ; 327
36900 ; 297
37000 ; 314
37100 ; 320
37200 ; 320
37300 ; 311
37400 ; 300
37500 ; 301
37600 ; 320
37700 ; 287
37800 ; 299
37900 ; 322
38000 ; 331
38100 ; 311
38200 ; 323
38300 ; 311
38400 ; 309
38500 ; 306
38600 ; 297
38700 ; 321
38800 ; 309
38900 ; 301
39000 ; 317
39100 ; 281
39200 ; 328
39300 ; 316
39400 ; 311
39500 ; 301
39600 ; 305
39700 ; 305
39800 ; 290
39900 ; 305
40000 ; 298
40100 ; 302
40200 ; 320
40300 ; 302
40400 ; 313
40500 ; 297
40600 ; 315
40700 ; 311
40800 ; 313
40900 ; 300
41000 ; 303
41100 ; 294
41200 ; 311
41300 ; 310
41400 ; 315
41500 ; 309
41600 ; 298
41700 ; 321
41800 ; 307
41900 ; 322
42000 ; 292
42100 ; 315
42200 ; 302
42300 ; 298
42400 ; 314
42500 ; 312
42600 ; 312
42700 ; 305
42800 ; 306
42900 ; 307
43000 ; 326
43100 ; 309
43200 ; 308
43300 ; 297
43400 ; 297
43500 ; 325
43600 ; 291
43700 ; 316
43800 ; 298
43900 ; 313
44000 ; 301
44100 ; 305
44200 ; 290
44300 ; 306
44400 ; 310
44500 ; 302
44600 ; 284
44700 ; 311
44800 ; 301
44900 ; 298
45000 ; 306
45100 ; 320
45200 ; 314
45300 ; 290
45400 ; 303
45500 ; 310
45600 ; 321
45700 ; 300
45800 ; 311
45900 ; 315
46000 ; 311
46100 ; 313
46200 ; 314
46300 ; 302
46400 ; 304
46500 ; 310
46600 ; 289
46700 ; 309
46800 ; 304
46900 ; 300
47000 ; 316
47100 ; 300
47200 ; 295
47300 ; 301
47400 ; 325
47500 ; 289
47600 ; 295
47700 ; 295
47800 ; 332
47900 ; 317
48000 ; 312
48100 ; 312
48200 ; 306
48300 ; 297
48400 ; 309
48500 ; 291
48600 ; 295
48700 ; 302
48800 ; 319
48900 ; 310
49000 ; 301
49100 ; 317
49200 ; 313
49300 ; 299
49400 ; 323
49500 ; 300
49600 ; 323
49700 ; 305
49800 ; 281
49900 ; 290
50000 ; 317
50100 ; 310
50200 ; 312
50300 ; 316
50400 ; 318
50500 ; 305
50600 ; 287
50700 ; 306
50800 ; 309
50900 ; 296
51000 ; 316
51100 ; 318
51200 ; 300
51300 ; 307
51400 ; 318
51500 ; 300
51600 ; 313
51700 ; 312
51800 ; 289
51900 ; 304
52000 ; 321
52100 ; 314
52200 ; 319
52300 ; 305
52400 ; 293
52500 ; 301
52600 ; 313
52700 ; 303
52800 ; 305
52900 ; 305
53000 ; 303
53100 ; 301
53200 ; 288
53300 ; 303
53400 ; 297
53500 ; 310
53600 ; 276
53700 ; 304
53800 ; 319
53900 ; 299
54000 ; 307
54100 ; 301
54200 ; 308
54300 ; 322
54400 ; 303
54500 ; 309
54600 ; 295
54700 ; 314
54800 ; 322
54900 ; 300
55000 ; 315
55100 ; 307
55200 ; 313
55300 ; 311
55400 ; 321
55500 ; 324
55600 ; 302
55700 ; 302
55800 ; 315
55900 ; 319
56000 ; 312
56100 ; 317
56200 ; 313
56300 ; 308
56400 ; 317
56500 ; 318
56600 ; 309
56700 ; 294
56800 ; 317
56900 ; 313
57000 ; 300
57100 ; 323
57200 ; 306
57300 ; 309
57400 ; 292
57500 ; 310
57600 ; 308
57700 ; 315
57800 ; 311
57900 ; 292
58000 ; 320
58100 ; 303
58200 ; 318
58300 ; 290
58400 ; 294
58500 ; 322
58600 ; 295
58700 ; 307
58800 ; 317
58900 ; 308
59000 ; 304
59100 ; 316
59200 ; 298
59300 ; 309
59400 ; 322
59500 ; 310
59600 ; 307
59700 ; 300
59800 ; 316
59900 ; 298
60000 ; 315
60100 ; 292
60200 ; 296
60300 ; 306
60400 ; 319
60500 ; 301
60600 ; 308
60700 ; 311
60800 ; 304
60900 ; 308
61000 ; 304
61100 ; 306
61200 ; 302
61300 ; 323
61400 ; 315
61500 ; 311
61600 ; 301
61700 ; 312
61800 ; 306
61900 ; 304
62000 ; 293
62100 ; 305
62200 ; 320
62300 ; 316
62400 ; 317
62500 ; 318
62600 ; 316
62700 ; 316
62800 ; 316
62900 ; 306
63000 ; 304
63100 ; 313
63200 ; 319
63300 ; 302
63400 ; 326
63500 ; 309
63600 ; 314
63700 ; 302
63800 ; 311
63900 ; 300
64000 ; 327
64100 ; 308
64200 ; 297
64300 ; 295
64400 ; 310
64500 ; 284
64600 ; 295
64700 ; 319
64800 ; 304
64900 ; 291
65000 ; 303
65100 ; 292
65200 ; 311
65300 ; 302
65400 ; 308
65500 ; 301
65600 ; 300
65700 ; 311
65800 ; 322
65900 ; 296
66000 ; 324
66100 ; 328
66200 ; 306
66300 ; 300
66400 ; 295
66500 ; 306
66600 ; 323
66700 ; 326
66800 ; 301
66900 ; 311
67000 ; 332
67100 ; 320
67200 ; 315
67300 ; 311
67400 ; 310
67500 ; 309
67600 ; 325
67700 ; 302
67800 ; 293
67900 ; 306
68000 ; 295
68100 ; 305
68200 ; 308
68300 ; 299
68400 ; 304
68500 ; 313
68600 ; 304
68700 ; 308
68800 ; 307
68900 ; 294
69000 ; 298
69100 ; 298
69200 ; 319
69300 ; 307
69400 ; 311
69500 ; 293
69600 ; 315
69700 ; 322
69800 ; 326
69900 ; 325
70000 ; 311
70100 ; 319
70200 ; 310
70300 ; 311
70400 ; 306
70500 ; 303
70600 ; 315
70700 ; 309
70800 ; 314
70900 ; 299
71000 ; 298
71100 ; 301
71200 ; 299
71300 ; 309
71400 ; 316
71500 ; 314
71600 ; 307
71700 ; 303
71800 ; 314
71900 ; 325
72000 ; 308
72100 ; 309
72200 ; 313
72300 ; 311
72400 ; 316
72500 ; 301
72600 ; 309
72700 ; 306
72800 ; 315
72900 ; 288
73000 ; 319
73100 ; 299
73200 ; 303
73300 ; 311
73400 ; 294
73500 ; 311
73600 ; 310
73700 ; 320
73800 ; 297
73900 ; 299
74000 ; 307
74100 ; 298
74200 ; 322
74300 ; 325
74400 ; 291
74500 ; 309
74600 ; 313
74700 ; 304
74800 ; 316
74900 ; 303
75000 ; 314
75100 ; 322
75200 ; 291
75300 ; 314
75400 ; 294
75500 ; 315
75600 ; 304
75700 ; 304
75800 ; 310
75900 ; 291
76000 ; 328
76100 ; 320
76200 ; 306
76300 ; 311
76400 ; 310
76500 ; 312
76600 ; 312
76700 ; 303
76800 ; 315
76900 ; 302
77000 ; 322
77100 ; 305
77200 ; 312
77300 ; 298
77400 ; 307
77500 ; 301
77600 ; 306
77700 ; 313
77800 ; 310
77900 ; 315
78000 ; 310
78100 ; 324
78200 ; 302
78300 ; 304
78400 ; 325
78500 ; 310
78600 ; 314
78700 ; 316
78800 ; 306
78900 ; 301
79000 ; 300
79100 ; 313
79200 ; 309
79300 ; 297
79400 ; 316
79500 ; 302
79600 ; 296
79700 ; 296
79800 ; 320
79900 ; 302
80000 ; 298
80100 ; 307
80200 ; 309
80300 ; 307
80400 ; 275
80500 ; 313
80600 ; 303
80700 ; 300
80800 ; 273
80900 ; 295
81000 ; 316
81100 ; 321
81200 ; 302
81300 ; 315
81400 ; 305
81500 ; 307
81600 ; 312
81700 ; 320
81800 ; 292
81900 ; 304
82000 ; 312
82100 ; 305
82200 ; 290
82300 ; 302
82400 ; 300
82500 ; 317
82600 ; 305
82700 ; 315
82800 ; 303
82900 ; 299
83000 ; 313
83100 ; 298
83200 ; 314
83300 ; 313
83400 ; 309
83500 ; 300
83600 ; 307
83700 ; 298
83800 ; 321
83900 ; 302
84000 ; 315
84100 ; 300
84200 ; 315
84300 ; 319
84400 ; 321
84500 ; 290
84600 ; 312
84700 ; 299
84800 ; 317
84900 ; 318
85000 ; 307
85100 ; 306
85200 ; 318
85300 ; 285
85400 ; 296
85500 ; 312
85600 ; 313
85700 ; 308
85800 ; 318
85900 ; 304
86000 ; 299
86100 ; 314
86200 ; 303
86300 ; 307
86400 ; 305
86500 ; 303
86600 ; 307
86700 ; 306
86800 ; 300
86900 ; 296
87000 ; 301
87100 ; 289
87200 ; 309
87300 ; 318
87400 ; 306
87500 ; 306
87600 ; 315
87700 ; 311
87800 ; 302
87900 ; 323
88000 ; 302
88100 ; 312
88200 ; 303
88300 ; 307
88400 ; 294
88500 ; 301
88600 ; 313
88700 ; 306
88800 ; 305
88900 ; 325
89000 ; 306
89100 ; 326
89200 ; 306
89300 ; 298
89400 ; 303
89500 ; 314
89600 ; 309
89700 ; 299
89800 ; 304
89900 ; 315
90000 ; 312
90100 ; 305
90200 ; 305
90300 ; 297
90400 ; 302
90500 ; 310
90600 ; 309
90700 ; 279
90800 ; 316
90900 ; 296
91000 ; 314
91100 ; 315
91200 ; 312
91300 ; 298
91400 ; 308
91500 ; 303
91600 ; 311
91700 ; 303
91800 ; 322
91900 ; 319
92000 ; 328
92100 ; 310
92200 ; 307
92300 ; 310
92400 ; 305
92500 ; 313
92600 ; 300
92700 ; 300
92800 ; 301
92900 ; 303
93000 ; 315
93100 ; 307
93200 ; 311
93300 ; 300
93400 ; 318
93500 ; 312
93600 ; 300
93700 ; 310
93800 ; 310
93900 ; 291
94000 ; 297
94100 ; 307
94200 ; 306
94300 ; 302
94400 ; 308
94500 ; 311
94600 ; 300
94700 ; 290
94800 ; 311
94900 ; 301
95000 ; 310
95100 ; 330
95200 ; 300
95300 ; 299
95400 ; 321
95500 ; 311
95600 ; 314
95700 ; 317
95800 ; 309
95900 ; 300
96000 ; 309
96100 ; 297
96200 ; 300
96300 ; 305
96400 ; 311
96500 ; 305
96600 ; 304
96700 ; 308
96800 ; 310
96900 ; 302
97000 ; 320
97100 ; 298
97200 ; 306
97300 ; 307
97400 ; 320
97500 ; 310
97600 ; 319
97700 ; 316
97800 ; 318
97900 ; 309
98000 ; 305
98100 ; 299
98200 ; 313
98300 ; 323
98400 ; 304
98500 ; 300
98600 ; 306
98700 ; 296
98800 ; 311
98900 ; 308
99000 ; 303
99100 ; 315
99200 ; 301
99300 ; 310
99400 ; 314
99500 ; 318
99600 ; 313
99700 ; 322
99800 ; 316
99900 ; 301
100000 ; 330
100100 ; 311
100200 ; 321
100300 ; 309
100400 ; 303
100500 ; 315
100600 ; 315
100700 ; 309
100800 ; 292
100900 ; 327
101000 ; 308
101100 ; 303
101200 ; 305
101300 ; 313
101400 ; 312
101500 ; 316
101600 ; 313
101700 ; 289
101800 ; 319
101900 ; 297
102000 ; 321
102100 ; 311
102200 ; 316
102300 ; 313
102400 ; 292
102500 ; 302
102600 ; 300
102700 ; 306
102800 ; 317
102900 ; 314
103000 ; 316
103100 ; 307
103200 ; 315
103300 ; 301
103400 ; 308
103500 ; 331
103600 ; 315
103700 ; 326
103800 ; 315
103900 ; 303
104000 ; 310
104100 ; 302
104200 ; 309
104300 ; 306
104400 ; 306
104500 ; 309
104600 ; 291
104700 ; 300
104800 ; 309
104900 ; 313
105000 ; 309
105100 ; 300
105200 ; 327
105300 ; 310
105400 ; 291
105500 ; 311
105600 ; 309
105700 ; 291
105800 ; 306
105900 ; 295
106000 ; 300
106100 ; 323
106200 ; 323
106300 ; 310
106400 ; 312
106500 ; 307
106600 ; 317
106700 ; 320
106800 ; 300
106900 ; 301
107000 ; 303
107100 ; 308
107200 ; 304
107300 ; 303
107400 ; 329
107500 ; 302
107600 ; 315
107700 ; 292
107800 ; 322
107900 ; 314
108000 ; 314
108100 ; 304
108200 ; 287
108300 ; 322
108400 ; 301
108500 ; 285
108600 ; 313
108700 ; 305
108800 ; 312
108900 ; 315
109000 ; 307
109100 ; 315
109200 ; 291
109300 ; 298
109400 ; 297
109500 ; 295
109600 ; 308
109700 ; 293
109800 ; 298
109900 ; 309
110000 ; 297
110100 ; 299
110200 ; 321
110300 ; 316
110400 ; 301
110500 ; 305
110600 ; 296
110700 ; 313
110800 ; 318
110900 ; 310
111000 ; 302
111100 ; 309
111200 ; 312
111300 ; 296
111400 ; 317
111500 ; 303
111600 ; 308
111700 ; 299
111800 ; 318
111900 ; 299
112000 ; 297
112100 ; 292
112200 ; 330
112300 ; 304
112400 ; 305
112500 ; 314
112600 ; 314
112700 ; 308
112800 ; 310
112900 ; 302
113000 ; 316
113100 ; 302
113200 ; 300
113300 ; 300
113400 ; 315
113500 ; 308
113600 ; 316
113700 ; 312
113800 ; 314
113900 ; 306
114000 ; 313
114100 ; 298
114200 ; 317
114300 ; 310
114400 ; 313
114500 ; 319
114600 ; 318
114700 ; 318
114800 ; 311
114900 ; 299
115000 ; 304
115100 ; 315
115200 ; 301
115300 ; 318
115400 ; 327
115500 ; 301
115600 ; 307
115700 ; 299
115800 ; 313
115900 ; 306
116000 ; 307
116100 ; 304
116200 ; 300
116300 ; 285
116400 ; 310
116500 ; 313
116600 ; 338
116700 ; 297
116800 ; 299
116900 ; 306
117000 ; 299
117100 ; 312
117200 ; 323
117300 ; 302
117400 ; 311
117500 ; 324
117600 ; 287
117700 ; 307
117800 ; 322
117900 ; 293
118000 ; 306
118100 ; 311
118200 ; 310
118300 ; 314
118400 ; 306
118500 ; 290
118600 ; 307
118700 ; 319
118800 ; 315
118900 ; 311
119000 ; 308
119100 ; 315
119200 ; 305
119300 ; 315
119400 ; 321
119500 ; 326
119600 ; 304
119700 ; 300
119800 ; 310
119900 ; 322
120000 ; 297
120100 ; 309
120200 ; 312
120300 ; 292
120400 ; 300
120500 ; 296
120600 ; 324
120700 ; 325
120800 ; 296
120900 ; 313
121000 ; 306
121100 ; 318
121200 ; 301
121300 ; 299
121400 ; 305
121500 ; 314
121600 ; 309
121700 ; 285
121800 ; 319
121900 ; 311
122000 ; 298
122100 ; 290
122200 ; 304
122300 ; 304
122400 ; 301
122500 ; 308
122600 ; 310
122700 ; 300
122800 ; 291
122900 ; 306
123000 ; 317
123100 ; 313
123200 ; 329
123300 ; 311
123400 ; 301
123500 ; 280
123600 ; 326
123700 ; 304
123800 ; 293
123900 ; 305
124000 ; 311
124100 ; 327
124200 ; 316
124300 ; 310
124400 ; 301
124500 ; 313
124600 ; 319
124700 ; 332
124800 ; 322
124900 ; 312
125000 ; 291
125100 ; 309
125200 ; 313
125300 ; 311
125400 ; 299
125500 ; 301
125600 ; 316
125700 ; 297
125800 ; 316
125900 ; 315
126000 ; 298
126100 ; 297
126200 ; 304
126300 ; 308
126400 ; 320
126500 ; 299
126600 ; 321
126700 ; 304
126800 ; 303
126900 ; 309
127000 ; 306
127100 ; 293
127200 ; 311
127300 ; 306
127400 ; 304
127500 ; 320
127600 ; 302
127700 ; 319
127800 ; 306
127900 ; 299
128000 ; 302
128100 ; 322
128200 ; 311
128300 ; 323
128400 ; 317
128500 ; 286
128600 ; 305
128700 ; 313
128800 ; 317
128900 ; 303
129000 ; 287
129100 ; 309
129200 ; 305
129300 ; 325
129400 ; 310
129500 ; 313
129600 ; 317
129700 ; 302
129800 ; 311
129900 ; 302
130000 ; 326
130100 ; 316
130200 ; 302
130300 ; 299
130400 ; 306
130500 ; 323
130600 ; 314
130700 ; 310
130800 ; 308
130900 ; 320
131000 ; 292
131100 ; 303
131200 ; 303
131300 ; 302
131400 ; 305
131500 ; 315
131600 ; 308
131700 ; 300
131800 ; 309
131900 ; 311
132000 ; 308
132100 ; 312
132200 ; 305
132300 ; 303
132400 ; 306
132500 ; 294
132600 ; 311
132700 ; 319
132800 ; 315
132900 ; 327
133000 ; 315
133100 ; 318
133200 ; 314
133300 ; 306
133400 ; 295
133500 ; 313
133600 ; 326
133700 ; 305
133800 ; 294
133900 ; 318
134000 ; 324
134100 ; 303
134200 ; 318
134300 ; 305
134400 ; 310
134500 ; 309
134600 ; 304
134700 ; 310
134800 ; 318
134900 ; 303
135000 ; 303
135100 ; 311
135200 ; 288
135300 ; 316
135400 ; 319
135500 ; 310
135600 ; 306
135700 ; 316
135800 ; 301
135900 ; 309
136000 ; 323
136100 ; 315
136200 ; 313
136300 ; 317
136400 ; 319
136500 ; 306
136600 ; 300
136700 ; 302
136800 ; 303
136900 ; 300
137000 ; 324
137100 ; 298
137200 ; 320
137300 ; 309
137400 ; 331
137500 ; 298
137600 ; 303
137700 ; 322
137800 ; 312
137900 ; 312
138000 ; 303
138100 ; 316
138200 ; 306
138300 ; 309
138400 ; 310
138500 ; 310
138600 ; 320
138700 ; 308
138800 ; 304
138900 ; 281
139000 ; 323
139100 ; 322
139200 ; 306
139300 ; 290
139400 ; 326
139500 ; 312
139600 ; 319
139700 ; 298
139800 ; 318
139900 ; 304
140000 ; 302
140100 ; 310
140200 ; 312
140300 ; 299
140400 ; 319
140500 ; 328
140600 ; 300
140700 ; 317
140800 ; 292
140900 ; 304
141000 ; 303
141100 ; 315
141200 ; 295
141300 ; 304
141400 ; 306
141500 ; 314
141600 ; 301
141700 ; 310
141800 ; 310
141900 ; 317
142000 ; 307
142100 ; 307
142200 ; 310
142300 ; 306
142400 ; 297
142500 ; 317
142600 ; 329
142700 ; 315
142800 ; 294
142900 ; 302
143000 ; 301
143100 ; 317
143200 ; 319
143300 ; 313
143400 ; 302
143500 ; 290
143600 ; 309
143700 ; 313
143800 ; 314
143900 ; 296
144000 ; 321
144100 ; 313
144200 ; 317
144300 ; 307
144400 ; 298
144500 ; 300
144600 ; 291
144700 ; 300
144800 ; 312
144900 ; 317
145000 ; 303
145100 ; 303
145200 ; 317
145300 ; 300
145400 ; 305
145500 ; 308
145600 ; 312
145700 ; 305
145800 ; 324
145900 ; 307
146000 ; 308
146100 ; 290
146200 ; 299
146300 ; 318
146400 ; 309
146500 ; 295
146600 ; 300
146700 ; 324
146800 ; 308
146900 ; 312
147000 ; 314
147100 ; 300
147200 ; 305
147300 ; 306
147400 ; 311
147500 ; 302
147600 ; 310
147700 ; 307
147800 ; 302
147900 ; 311
148000 ; 298
148100 ; 317
148200 ; 311
148300 ; 313
148400 ; 305
148500 ; 302
148600 ; 310
148700 ; 331
148800 ; 290
148900 ; 308
149000 ; 319
149100 ; 316
149200 ; 308
149300 ; 304
149400 ; 279
149500 ; 326
149600 ; 304
149700 ; 302
149800 ; 305
149900 ; 294
150000 ; 316
150100 ; 314
150200 ; 308
150300 ; 305
150400 ; 304
150500 ; 327
150600 ; 292
150700 ; 320
150800 ; 311
150900 ; 306
151000 ; 315
151100 ; 307
151200 ; 316
151300 ; 309
151400 ; 303
151500 ; 305
151600 ; 294
151700 ; 304
151800 ; 320
151900 ; 299
152000 ; 316
152100 ; 307
152200 ; 309
152300 ; 301
152400 ; 300
152500 ; 280
152600 ; 301
152700 ; 313
152800 ; 308
152900 ; 287
153000 ; 301
153100 ; 325
153200 ; 315
153300 ; 297
153400 ; 305
153500 ; 317
153600 ; 297
153700 ; 324
153800 ; 325
153900 ; 307
154000 ; 300
154100 ; 308
154200 ; 313
154300 ; 297
154400 ; 319
154500 ; 327
154600 ; 292
154700 ; 317
154800 ; 310
154900 ; 312
155000 ; 299
155100 ; 302
155200 ; 305
155300 ; 318
155400 ; 327
155500 ; 320
155600 ; 303
155700 ; 301
155800 ; 314
155900 ; 322
156000 ; 296
156100 ; 319
156200 ; 311
156300 ; 300
156400 ; 306
156500 ; 288
156600 ; 304
156700 ; 296
156800 ; 312
156900 ; 307
157000 ; 300
157100 ; 309
157200 ; 307
157300 ; 304
157400 ; 316
157500 ; 287
157600 ; 299
157700 ; 303
157800 ; 330
157900 ; 313
158000 ; 323
158100 ; 317
158200 ; 310
158300 ; 314
158400 ; 333
158500 ; 312
158600 ; 307
158700 ; 318
158800 ; 306
158900 ; 325
159000 ; 302
159100 ; 308
159200 ; 320
159300 ; 308
159400 ; 304
159500 ; 295
159600 ; 315
159700 ; 295
159800 ; 310
159900 ; 311
160000 ; 309
160100 ; 304
160200 ; 313
160300 ; 318
160400 ; 298
160500 ; 294
160600 ; 312
160700 ; 294
160800 ; 297
160900 ; 298
161000 ; 327
161100 ; 314
161200 ; 306
161300 ; 305
161400 ; 305
161500 ; 305
161600 ; 308
161700 ; 301
161800 ; 310
161900 ; 310
162000 ; 314
162100 ; 303
162200 ; 288
162300 ; 306
162400 ; 306
162500 ; 303
162600 ; 315
162700 ; 292
162800 ; 322
162900 ; 306
163000 ; 300
163100 ; 323
163200 ; 317
163300 ; 305
163400 ; 299
163500 ; 304
163600 ; 305
163700 ; 306
163800 ; 303
163900 ; 293
164000 ; 290
164100 ; 316
164200 ; 309
164300 ; 302
164400 ; 314
164500 ; 310
164600 ; 329
164700 ; 307
164800 ; 289
164900 ; 314
165000 ; 318
165100 ; 313
165200 ; 324
165300 ; 310
165400 ; 304
165500 ; 311
165600 ; 310
165700 ; 298
165800 ; 317
165900 ; 307
166000 ; 315
166100 ; 311
166200 ; 314
166300 ; 320
166400 ; 297
166500 ; 317
166600 ; 323
166700 ; 325
166800 ; 305
166900 ; 304
167000 ; 324
167100 ; 318
167200 ; 309
167300 ; 310
167400 ; 304
167500 ; 313
167600 ; 305
167700 ; 315
167800 ; 314
167900 ; 335
168000 ; 315
168100 ; 307
168200 ; 304
168300 ; 312
168400 ; 306
168500 ; 318
168600 ; 294
168700 ; 329
168800 ; 315
168900 ; 314
169000 ; 309
169100 ; 296
169200 ; 332
169300 ; 314
169400 ; 314
169500 ; 318
169600 ; 305
169700 ; 320
169800 ; 316
169900 ; 325
170000 ; 299
170100 ; 311
170200 ; 308
170300 ; 304
170400 ; 313
170500 ; 325
170600 ; 299
170700 ; 311
170800 ; 303
170900 ; 305
171000 ; 313
171100 ; 308
171200 ; 303
171300 ; 307
171400 ; 305
171500 ; 315
171600 ; 300
171700 ; 309
171800 ; 297
171900 ; 307
172000 ; 310
172100 ; 321
172200 ; 307
172300 ; 303
172400 ; 304
172500 ; 302
172600 ; 317
172700 ; 324
172800 ; 297
172900 ; 325
173000 ; 307
173100 ; 301
173200 ; 310
173300 ; 309
173400 ; 323
173500 ; 296
173600 ; 309
173700 ; 298
173800 ; 301
173900 ; 303
174000 ; 309
174100 ; 326
174200 ; 302
174300 ; 301
174400 ; 324
174500 ; 296
174600 ; 313
174700 ; 305
174800 ; 288
174900 ; 278
