Step;N 
100 ; 730
200 ; 727
300 ; 725
400 ; 725
500 ; 722
600 ; 722
700 ; 721
800 ; 723
900 ; 725
1000 ; 726
1100 ; 728
1200 ; 727
1300 ; 728
1400 ; 728
1500 ; 727
1600 ; 727
1700 ; 726
1800 ; 728
1900 ; 728
2000 ; 728
2100 ; 729
2200 ; 728
2300 ; 729
2400 ; 732
2500 ; 732
2600 ; 733
2700 ; 733
2800 ; 736
2900 ; 738
3000 ; 737
3100 ; 737
3200 ; 738
3300 ; 738
3400 ; 738
3500 ; 736
3600 ; 737
3700 ; 736
3800 ; 736
3900 ; 735
4000 ; 734
4100 ; 735
4200 ; 735
4300 ; 734
4400 ; 734
4500 ; 735
4600 ; 736
4700 ; 735
4800 ; 736
4900 ; 733
5000 ; 735
5100 ; 733
5200 ; 735
5300 ; 733
5400 ; 734
5500 ; 732
5600 ; 731
5700 ; 733
5800 ; 732
5900 ; 734
6000 ; 732
6100 ; 732
6200 ; 732
6300 ; 733
6400 ; 733
6500 ; 734
6600 ; 733
6700 ; 733
6800 ; 734
6900 ; 731
7000 ; 731
7100 ; 731
7200 ; 730
7300 ; 730
7400 ; 728
7500 ; 728
7600 ; 728
7700 ; 729
7800 ; 729
7900 ; 729
8000 ; 729
8100 ; 728
8200 ; 728
8300 ; 729
8400 ; 729
8500 ; 730
8600 ; 730
8700 ; 732
8800 ; 733
8900 ; 733
9000 ; 731
9100 ; 730
9200 ; 730
9300 ; 728
9400 ; 729
9500 ; 729
9600 ; 729
9700 ; 730
9800 ; 730
9900 ; 731
10000 ; 727
10100 ; 724
10200 ; 724
10300 ; 724
10400 ; 724
10500 ; 726
10600 ; 727
10700 ; 725
10800 ; 725
10900 ; 724
11000 ; 725
11100 ; 725
11200 ; 726
11300 ; 726
11400 ; 725
11500 ; 723
11600 ; 724
11700 ; 725
11800 ; 723
11900 ; 722
12000 ; 723
12100 ; 722
12200 ; 724
12300 ; 723
12400 ; 724
12500 ; 722
12600 ; 723
12700 ; 720
12800 ; 721
12900 ; 721
13000 ; 721
13100 ; 722
13200 ; 721
13300 ; 721
13400 ; 722
13500 ; 721
13600 ; 724
13700 ; 725
13800 ; 726
13900 ; 724
14000 ; 723
14100 ; 723
14200 ; 724
14300 ; 723
14400 ; 724
14500 ; 724
14600 ; 724
14700 ; 724
14800 ; 723
14900 ; 724
15000 ; 726
15100 ; 728
15200 ; 728
15300 ; 728
15400 ; 728
15500 ; 729
15600 ; 729
15700 ; 726
15800 ; 727
15900 ; 726
16000 ; 727
16100 ; 727
16200 ; 727
16300 ; 729
16400 ; 729
16500 ; 728
16600 ; 729
16700 ; 727
16800 ; 726
16900 ; 728
17000 ; 727
17100 ; 727
17200 ; 727
17300 ; 727
17400 ; 727
17500 ; 727
17600 ; 729
17700 ; 733
17800 ; 732
17900 ; 732
18000 ; 731
18100 ; 731
18200 ; 731
18300 ; 732
18400 ; 732
18500 ; 731
18600 ; 732
18700 ; 730
18800 ; 733
18900 ; 733
19000 ; 731
19100 ; 730
19200 ; 729
19300 ; 729
19400 ; 729
19500 ; 730
19600 ; 730
19700 ; 731
19800 ; 731
19900 ; 731
20000 ; 730
20100 ; 727
20200 ; 728
20300 ; 728
20400 ; 729
20500 ; 727
20600 ; 727
20700 ; 727
20800 ; 727
20900 ; 726
21000 ; 725
21100 ; 726
21200 ; 728
21300 ; 728
21400 ; 732
21500 ; 731
21600 ; 732
21700 ; 732
21800 ; 732
21900 ; 730
22000 ; 732
22100 ; 732
22200 ; 732
22300 ; 730
22400 ; 730
22500 ; 729
22600 ; 729
22700 ; 728
22800 ; 728
22900 ; 727
23000 ; 727
23100 ; 727
23200 ; 727
23300 ; 724
23400 ; 724
23500 ; 724
23600 ; 724
23700 ; 722
23800 ; 723
23900 ; 723
24000 ; 723
24100 ; 723
24200 ; 722
24300 ; 723
24400 ; 724
24500 ; 723
24600 ; 724
24700 ; 723
24800 ; 723
24900 ; 723
25000 ; 725
25100 ; 726
25200 ; 727
25300 ; 726
25400 ; 725
25500 ; 724
25600 ; 724
