Step;N 
100 ; 354
200 ; 360
300 ; 355
400 ; 339
500 ; 343
600 ; 355
700 ; 356
800 ; 355
900 ; 356
1000 ; 338
1100 ; 367
1200 ; 354
1300 ; 366
1400 ; 357
1500 ; 348
1600 ; 348
1700 ; 363
1800 ; 362
1900 ; 360
2000 ; 370
2100 ; 340
2200 ; 340
2300 ; 338
2400 ; 354
2500 ; 370
2600 ; 342
2700 ; 353
2800 ; 345
2900 ; 342
3000 ; 354
3100 ; 342
3200 ; 352
3300 ; 341
3400 ; 350
3500 ; 346
3600 ; 369
3700 ; 355
3800 ; 344
3900 ; 352
4000 ; 355
4100 ; 346
4200 ; 352
4300 ; 361
4400 ; 350
4500 ; 345
4600 ; 358
4700 ; 350
4800 ; 359
4900 ; 358
5000 ; 349
5100 ; 347
5200 ; 357
5300 ; 336
5400 ; 339
5500 ; 362
5600 ; 357
5700 ; 354
5800 ; 350
5900 ; 369
6000 ; 356
6100 ; 361
6200 ; 356
6300 ; 354
6400 ; 369
6500 ; 363
6600 ; 362
6700 ; 350
6800 ; 341
6900 ; 359
7000 ; 346
7100 ; 359
7200 ; 338
7300 ; 359
7400 ; 367
7500 ; 356
7600 ; 357
7700 ; 354
7800 ; 356
7900 ; 351
8000 ; 365
8100 ; 364
8200 ; 360
8300 ; 356
8400 ; 348
8500 ; 359
8600 ; 352
8700 ; 372
8800 ; 345
8900 ; 359
9000 ; 358
9100 ; 349
9200 ; 346
9300 ; 353
9400 ; 349
9500 ; 360
9600 ; 350
9700 ; 348
9800 ; 357
9900 ; 343
10000 ; 351
10100 ; 353
10200 ; 342
10300 ; 355
10400 ; 365
10500 ; 351
10600 ; 342
10700 ; 357
10800 ; 360
10900 ; 335
11000 ; 363
11100 ; 355
11200 ; 353
11300 ; 343
11400 ; 354
11500 ; 350
11600 ; 372
11700 ; 351
11800 ; 357
11900 ; 358
12000 ; 351
12100 ; 375
12200 ; 348
12300 ; 354
12400 ; 354
12500 ; 372
12600 ; 350
12700 ; 346
12800 ; 364
12900 ; 363
13000 ; 355
13100 ; 356
13200 ; 352
13300 ; 329
13400 ; 359
13500 ; 346
13600 ; 354
13700 ; 349
13800 ; 355
13900 ; 358
14000 ; 340
14100 ; 353
14200 ; 351
14300 ; 358
14400 ; 339
14500 ; 355
14600 ; 357
14700 ; 339
14800 ; 361
14900 ; 340
15000 ; 349
15100 ; 371
15200 ; 344
15300 ; 360
15400 ; 354
15500 ; 364
15600 ; 338
15700 ; 353
15800 ; 359
15900 ; 342
16000 ; 349
16100 ; 351
16200 ; 362
16300 ; 359
16400 ; 347
16500 ; 343
16600 ; 342
16700 ; 347
16800 ; 351
16900 ; 370
17000 ; 352
17100 ; 361
17200 ; 357
17300 ; 357
17400 ; 328
17500 ; 355
17600 ; 351
17700 ; 349
17800 ; 350
17900 ; 359
18000 ; 347
18100 ; 350
18200 ; 369
18300 ; 356
18400 ; 365
18500 ; 357
18600 ; 356
18700 ; 365
18800 ; 350
18900 ; 347
19000 ; 362
19100 ; 365
19200 ; 358
19300 ; 349
19400 ; 362
19500 ; 368
19600 ; 336
19700 ; 371
19800 ; 346
19900 ; 353
20000 ; 355
20100 ; 347
20200 ; 350
20300 ; 357
20400 ; 362
20500 ; 359
20600 ; 350
20700 ; 347
20800 ; 350
20900 ; 342
21000 ; 337
21100 ; 359
21200 ; 343
21300 ; 345
21400 ; 345
21500 ; 342
21600 ; 359
21700 ; 360
21800 ; 346
21900 ; 337
22000 ; 359
22100 ; 360
22200 ; 363
22300 ; 357
22400 ; 369
22500 ; 342
22600 ; 373
22700 ; 354
22800 ; 349
22900 ; 358
23000 ; 362
23100 ; 353
23200 ; 336
23300 ; 361
23400 ; 371
23500 ; 354
23600 ; 353
23700 ; 355
23800 ; 361
23900 ; 356
24000 ; 354
24100 ; 350
24200 ; 348
24300 ; 351
24400 ; 354
24500 ; 348
24600 ; 348
24700 ; 356
24800 ; 354
24900 ; 350
25000 ; 361
25100 ; 372
25200 ; 359
25300 ; 375
25400 ; 357
25500 ; 350
25600 ; 337
25700 ; 344
25800 ; 343
25900 ; 342
26000 ; 345
26100 ; 347
26200 ; 376
26300 ; 372
26400 ; 359
26500 ; 349
26600 ; 346
26700 ; 354
26800 ; 354
26900 ; 346
27000 ; 363
27100 ; 349
27200 ; 348
27300 ; 353
27400 ; 351
27500 ; 341
27600 ; 371
27700 ; 342
27800 ; 341
27900 ; 351
28000 ; 366
28100 ; 337
28200 ; 338
28300 ; 361
28400 ; 359
28500 ; 370
28600 ; 361
28700 ; 354
28800 ; 366
28900 ; 343
29000 ; 351
29100 ; 344
29200 ; 352
29300 ; 356
29400 ; 351
29500 ; 357
29600 ; 348
29700 ; 357
29800 ; 355
29900 ; 352
30000 ; 358
30100 ; 362
30200 ; 373
30300 ; 338
30400 ; 341
30500 ; 356
30600 ; 356
30700 ; 366
30800 ; 363
30900 ; 357
31000 ; 366
31100 ; 352
31200 ; 354
31300 ; 342
31400 ; 358
31500 ; 358
31600 ; 358
31700 ; 347
31800 ; 350
31900 ; 349
32000 ; 343
32100 ; 334
32200 ; 339
32300 ; 348
32400 ; 361
32500 ; 333
32600 ; 352
32700 ; 357
32800 ; 344
32900 ; 353
33000 ; 349
33100 ; 354
33200 ; 353
33300 ; 346
33400 ; 355
33500 ; 345
33600 ; 336
33700 ; 355
33800 ; 360
33900 ; 355
34000 ; 374
34100 ; 348
34200 ; 360
34300 ; 352
34400 ; 367
34500 ; 362
34600 ; 354
34700 ; 365
34800 ; 353
34900 ; 354
35000 ; 358
35100 ; 325
35200 ; 355
35300 ; 354
35400 ; 372
35500 ; 349
35600 ; 350
35700 ; 361
35800 ; 355
35900 ; 352
36000 ; 352
36100 ; 357
36200 ; 349
36300 ; 359
36400 ; 338
36500 ; 354
36600 ; 358
36700 ; 354
36800 ; 361
36900 ; 350
37000 ; 361
37100 ; 345
37200 ; 347
37300 ; 340
37400 ; 356
37500 ; 351
37600 ; 361
37700 ; 345
37800 ; 355
37900 ; 359
38000 ; 373
38100 ; 340
38200 ; 352
38300 ; 349
38400 ; 364
38500 ; 349
38600 ; 356
38700 ; 343
38800 ; 343
38900 ; 355
39000 ; 348
39100 ; 349
39200 ; 367
39300 ; 341
39400 ; 351
39500 ; 344
39600 ; 362
39700 ; 354
39800 ; 357
39900 ; 361
40000 ; 345
40100 ; 366
40200 ; 364
40300 ; 349
40400 ; 356
40500 ; 349
40600 ; 368
40700 ; 344
40800 ; 348
40900 ; 351
41000 ; 360
41100 ; 347
41200 ; 340
41300 ; 344
41400 ; 353
41500 ; 341
41600 ; 344
41700 ; 353
41800 ; 364
41900 ; 363
42000 ; 347
42100 ; 349
42200 ; 358
42300 ; 343
42400 ; 324
42500 ; 377
42600 ; 345
42700 ; 341
42800 ; 351
42900 ; 345
43000 ; 341
43100 ; 362
43200 ; 353
43300 ; 345
43400 ; 350
43500 ; 355
43600 ; 344
43700 ; 358
43800 ; 337
43900 ; 350
44000 ; 356
44100 ; 350
44200 ; 360
44300 ; 361
44400 ; 348
44500 ; 362
44600 ; 353
44700 ; 352
44800 ; 357
44900 ; 338
45000 ; 355
45100 ; 352
45200 ; 356
45300 ; 367
45400 ; 356
45500 ; 346
45600 ; 340
45700 ; 349
45800 ; 352
45900 ; 355
46000 ; 353
46100 ; 362
46200 ; 353
46300 ; 341
46400 ; 361
46500 ; 341
46600 ; 360
46700 ; 362
46800 ; 349
46900 ; 359
47000 ; 357
47100 ; 365
47200 ; 351
47300 ; 358
47400 ; 361
47500 ; 353
47600 ; 341
47700 ; 359
47800 ; 360
47900 ; 357
48000 ; 347
48100 ; 359
48200 ; 345
48300 ; 347
48400 ; 331
48500 ; 366
48600 ; 357
48700 ; 356
48800 ; 352
48900 ; 360
