Step;N 
100 ; 136
200 ; 152
300 ; 146
400 ; 144
500 ; 161
600 ; 140
700 ; 133
800 ; 136
900 ; 148
1000 ; 143
1100 ; 146
1200 ; 141
1300 ; 147
1400 ; 154
1500 ; 130
1600 ; 136
1700 ; 143
1800 ; 135
1900 ; 147
2000 ; 137
2100 ; 157
2200 ; 149
2300 ; 133
2400 ; 132
2500 ; 119
2600 ; 138
2700 ; 139
2800 ; 141
2900 ; 152
3000 ; 135
3100 ; 137
3200 ; 143
3300 ; 144
3400 ; 148
3500 ; 160
3600 ; 141
3700 ; 135
3800 ; 132
3900 ; 146
4000 ; 157
4100 ; 130
4200 ; 124
4300 ; 147
4400 ; 139
4500 ; 132
4600 ; 139
4700 ; 157
4800 ; 151
4900 ; 147
5000 ; 146
5100 ; 153
5200 ; 141
5300 ; 129
5400 ; 132
5500 ; 133
5600 ; 141
5700 ; 140
5800 ; 126
5900 ; 147
6000 ; 138
6100 ; 142
6200 ; 138
6300 ; 149
6400 ; 154
6500 ; 136
6600 ; 141
6700 ; 137
6800 ; 147
6900 ; 134
7000 ; 123
7100 ; 155
7200 ; 135
7300 ; 153
7400 ; 130
7500 ; 136
7600 ; 143
7700 ; 151
7800 ; 130
7900 ; 136
8000 ; 165
8100 ; 145
8200 ; 147
8300 ; 150
8400 ; 144
8500 ; 145
8600 ; 144
8700 ; 152
8800 ; 159
8900 ; 152
9000 ; 137
9100 ; 142
9200 ; 136
9300 ; 137
9400 ; 142
9500 ; 154
9600 ; 133
9700 ; 128
9800 ; 140
9900 ; 141
10000 ; 154
10100 ; 134
10200 ; 144
10300 ; 137
10400 ; 161
10500 ; 150
10600 ; 141
10700 ; 150
10800 ; 132
10900 ; 138
11000 ; 160
11100 ; 149
11200 ; 133
11300 ; 143
11400 ; 144
11500 ; 165
11600 ; 146
11700 ; 146
11800 ; 140
11900 ; 138
12000 ; 133
12100 ; 143
12200 ; 142
12300 ; 131
12400 ; 150
12500 ; 149
12600 ; 140
12700 ; 131
12800 ; 133
12900 ; 143
13000 ; 149
13100 ; 143
13200 ; 158
13300 ; 136
13400 ; 138
13500 ; 150
13600 ; 134
13700 ; 152
13800 ; 143
13900 ; 134
14000 ; 126
14100 ; 152
14200 ; 144
14300 ; 140
14400 ; 138
14500 ; 143
14600 ; 123
14700 ; 140
14800 ; 157
14900 ; 148
15000 ; 138
15100 ; 140
15200 ; 142
15300 ; 142
15400 ; 145
15500 ; 142
15600 ; 155
15700 ; 152
15800 ; 139
15900 ; 136
16000 ; 138
16100 ; 158
16200 ; 151
16300 ; 150
16400 ; 151
16500 ; 135
16600 ; 135
16700 ; 143
16800 ; 127
16900 ; 150
17000 ; 155
17100 ; 140
17200 ; 145
17300 ; 140
17400 ; 129
17500 ; 152
17600 ; 146
17700 ; 136
17800 ; 149
17900 ; 141
18000 ; 149
18100 ; 138
18200 ; 136
18300 ; 145
18400 ; 137
18500 ; 137
18600 ; 148
18700 ; 122
18800 ; 149
18900 ; 141
19000 ; 157
19100 ; 123
19200 ; 135
19300 ; 151
19400 ; 131
19500 ; 136
19600 ; 156
19700 ; 136
19800 ; 153
19900 ; 138
20000 ; 129
20100 ; 136
20200 ; 159
20300 ; 158
20400 ; 147
20500 ; 133
20600 ; 135
20700 ; 125
20800 ; 138
20900 ; 155
21000 ; 119
21100 ; 139
21200 ; 139
21300 ; 134
21400 ; 151
21500 ; 162
21600 ; 144
21700 ; 130
21800 ; 142
21900 ; 157
22000 ; 144
22100 ; 162
22200 ; 147
22300 ; 142
22400 ; 151
22500 ; 129
22600 ; 143
22700 ; 143
22800 ; 138
22900 ; 143
23000 ; 144
23100 ; 127
23200 ; 143
23300 ; 149
23400 ; 152
23500 ; 147
23600 ; 138
23700 ; 135
23800 ; 149
23900 ; 145
24000 ; 143
24100 ; 140
24200 ; 138
24300 ; 134
24400 ; 134
24500 ; 134
24600 ; 128
24700 ; 137
24800 ; 142
24900 ; 138
25000 ; 145
25100 ; 151
25200 ; 151
25300 ; 138
25400 ; 148
25500 ; 127
25600 ; 161
25700 ; 128
25800 ; 141
25900 ; 138
26000 ; 157
26100 ; 137
26200 ; 159
26300 ; 136
26400 ; 159
26500 ; 154
26600 ; 150
26700 ; 163
26800 ; 131
26900 ; 149
27000 ; 133
27100 ; 145
27200 ; 146
27300 ; 152
27400 ; 150
27500 ; 152
27600 ; 144
27700 ; 142
27800 ; 141
27900 ; 134
28000 ; 139
28100 ; 145
28200 ; 149
28300 ; 129
28400 ; 145
28500 ; 143
28600 ; 140
28700 ; 129
28800 ; 154
28900 ; 146
29000 ; 149
29100 ; 132
29200 ; 150
29300 ; 130
29400 ; 155
29500 ; 154
29600 ; 151
29700 ; 143
29800 ; 141
29900 ; 150
30000 ; 137
30100 ; 138
30200 ; 138
30300 ; 126
30400 ; 124
30500 ; 143
30600 ; 145
30700 ; 137
30800 ; 146
30900 ; 140
31000 ; 152
31100 ; 149
31200 ; 138
31300 ; 160
31400 ; 150
31500 ; 116
31600 ; 144
31700 ; 147
31800 ; 129
31900 ; 152
32000 ; 156
32100 ; 137
32200 ; 154
32300 ; 157
32400 ; 140
32500 ; 145
32600 ; 143
32700 ; 149
32800 ; 154
32900 ; 134
33000 ; 140
33100 ; 148
33200 ; 135
33300 ; 139
33400 ; 163
33500 ; 143
33600 ; 139
33700 ; 136
33800 ; 132
33900 ; 142
34000 ; 149
34100 ; 144
34200 ; 139
34300 ; 133
34400 ; 134
34500 ; 133
34600 ; 136
34700 ; 148
34800 ; 136
34900 ; 150
35000 ; 126
35100 ; 120
35200 ; 153
35300 ; 139
35400 ; 144
35500 ; 144
35600 ; 128
35700 ; 126
35800 ; 134
35900 ; 148
36000 ; 151
36100 ; 129
36200 ; 139
36300 ; 144
36400 ; 126
36500 ; 143
36600 ; 123
36700 ; 151
36800 ; 138
36900 ; 164
37000 ; 154
37100 ; 137
37200 ; 140
37300 ; 158
37400 ; 150
37500 ; 130
37600 ; 142
37700 ; 126
37800 ; 145
37900 ; 141
38000 ; 163
38100 ; 138
38200 ; 139
38300 ; 142
38400 ; 153
38500 ; 130
38600 ; 143
38700 ; 146
38800 ; 145
38900 ; 125
39000 ; 143
39100 ; 141
39200 ; 146
39300 ; 141
39400 ; 158
39500 ; 151
39600 ; 131
39700 ; 139
39800 ; 133
39900 ; 134
40000 ; 137
40100 ; 132
40200 ; 152
40300 ; 151
40400 ; 152
40500 ; 171
40600 ; 143
40700 ; 148
40800 ; 149
40900 ; 145
41000 ; 143
41100 ; 153
41200 ; 135
41300 ; 147
41400 ; 157
41500 ; 152
41600 ; 139
41700 ; 136
41800 ; 155
41900 ; 134
42000 ; 123
42100 ; 147
42200 ; 136
42300 ; 157
42400 ; 152
42500 ; 144
42600 ; 145
42700 ; 147
42800 ; 141
42900 ; 133
43000 ; 139
43100 ; 148
43200 ; 140
43300 ; 144
43400 ; 151
43500 ; 137
43600 ; 134
43700 ; 142
43800 ; 145
43900 ; 133
44000 ; 131
44100 ; 159
44200 ; 130
44300 ; 148
44400 ; 149
44500 ; 156
44600 ; 143
44700 ; 142
44800 ; 154
44900 ; 144
45000 ; 164
45100 ; 138
45200 ; 152
45300 ; 141
45400 ; 129
45500 ; 139
45600 ; 135
45700 ; 109
45800 ; 155
45900 ; 140
46000 ; 161
46100 ; 150
46200 ; 151
46300 ; 142
46400 ; 154
46500 ; 128
46600 ; 137
46700 ; 148
46800 ; 141
46900 ; 142
47000 ; 153
47100 ; 142
47200 ; 138
47300 ; 167
47400 ; 162
47500 ; 158
47600 ; 139
47700 ; 150
47800 ; 162
47900 ; 136
48000 ; 145
48100 ; 141
48200 ; 157
48300 ; 141
48400 ; 151
48500 ; 133
48600 ; 136
48700 ; 145
48800 ; 143
48900 ; 150
49000 ; 139
49100 ; 149
49200 ; 134
49300 ; 170
49400 ; 144
49500 ; 144
49600 ; 135
49700 ; 146
49800 ; 147
49900 ; 143
50000 ; 159
50100 ; 138
50200 ; 157
50300 ; 160
50400 ; 138
50500 ; 131
50600 ; 149
50700 ; 146
50800 ; 134
50900 ; 145
51000 ; 141
51100 ; 150
51200 ; 135
51300 ; 135
51400 ; 151
51500 ; 150
51600 ; 150
51700 ; 143
51800 ; 140
51900 ; 147
52000 ; 142
52100 ; 159
52200 ; 140
52300 ; 125
52400 ; 150
52500 ; 135
52600 ; 152
52700 ; 145
52800 ; 141
52900 ; 138
53000 ; 140
53100 ; 142
53200 ; 139
53300 ; 140
53400 ; 125
53500 ; 156
53600 ; 134
53700 ; 152
53800 ; 134
53900 ; 148
54000 ; 138
54100 ; 144
54200 ; 134
54300 ; 169
54400 ; 136
54500 ; 127
54600 ; 146
54700 ; 141
54800 ; 140
54900 ; 142
55000 ; 130
55100 ; 145
55200 ; 139
55300 ; 144
55400 ; 153
55500 ; 138
55600 ; 142
55700 ; 136
55800 ; 147
55900 ; 125
56000 ; 137
56100 ; 140
56200 ; 161
56300 ; 129
56400 ; 142
56500 ; 138
56600 ; 152
56700 ; 146
56800 ; 154
56900 ; 131
57000 ; 149
57100 ; 134
57200 ; 144
57300 ; 154
57400 ; 137
57500 ; 146
57600 ; 139
57700 ; 147
57800 ; 140
57900 ; 153
58000 ; 164
58100 ; 155
58200 ; 143
58300 ; 134
58400 ; 137
58500 ; 141
58600 ; 163
58700 ; 146
58800 ; 139
58900 ; 135
59000 ; 149
59100 ; 143
59200 ; 124
59300 ; 142
59400 ; 160
59500 ; 147
59600 ; 146
59700 ; 120
59800 ; 130
59900 ; 140
60000 ; 162
60100 ; 161
60200 ; 149
60300 ; 146
60400 ; 135
60500 ; 132
60600 ; 140
60700 ; 144
60800 ; 145
60900 ; 150
61000 ; 146
61100 ; 148
61200 ; 146
61300 ; 131
61400 ; 147
61500 ; 137
61600 ; 143
61700 ; 136
61800 ; 149
61900 ; 153
62000 ; 149
62100 ; 127
62200 ; 133
62300 ; 151
62400 ; 141
62500 ; 136
62600 ; 154
62700 ; 156
62800 ; 134
62900 ; 166
63000 ; 151
63100 ; 147
63200 ; 129
63300 ; 136
63400 ; 140
63500 ; 146
63600 ; 144
63700 ; 146
63800 ; 138
63900 ; 131
64000 ; 137
64100 ; 125
64200 ; 151
64300 ; 145
64400 ; 141
64500 ; 146
64600 ; 129
64700 ; 147
64800 ; 130
64900 ; 144
65000 ; 143
65100 ; 145
65200 ; 134
65300 ; 149
65400 ; 149
65500 ; 138
65600 ; 147
65700 ; 136
65800 ; 158
65900 ; 143
66000 ; 138
66100 ; 134
66200 ; 139
66300 ; 154
66400 ; 136
66500 ; 133
66600 ; 136
66700 ; 144
66800 ; 125
66900 ; 156
67000 ; 141
67100 ; 135
67200 ; 126
67300 ; 147
67400 ; 150
67500 ; 157
67600 ; 120
67700 ; 138
67800 ; 152
67900 ; 161
68000 ; 142
68100 ; 151
68200 ; 130
68300 ; 141
68400 ; 137
68500 ; 147
68600 ; 144
68700 ; 123
68800 ; 143
68900 ; 153
69000 ; 143
69100 ; 141
69200 ; 146
69300 ; 152
69400 ; 154
69500 ; 152
69600 ; 133
69700 ; 159
69800 ; 144
69900 ; 141
70000 ; 149
70100 ; 147
70200 ; 141
70300 ; 144
70400 ; 152
70500 ; 136
70600 ; 133
70700 ; 126
70800 ; 147
70900 ; 149
71000 ; 127
71100 ; 133
71200 ; 140
71300 ; 147
71400 ; 152
71500 ; 141
71600 ; 146
71700 ; 142
71800 ; 144
71900 ; 129
72000 ; 153
72100 ; 148
72200 ; 148
72300 ; 130
72400 ; 136
72500 ; 150
72600 ; 146
72700 ; 128
72800 ; 142
72900 ; 163
73000 ; 142
73100 ; 138
73200 ; 148
73300 ; 152
73400 ; 130
73500 ; 147
73600 ; 141
73700 ; 147
73800 ; 147
73900 ; 138
74000 ; 146
74100 ; 143
74200 ; 142
74300 ; 131
74400 ; 156
74500 ; 158
74600 ; 147
74700 ; 140
74800 ; 142
74900 ; 154
75000 ; 137
75100 ; 137
