Step;N 
100 ; 252
200 ; 257
300 ; 258
400 ; 265
500 ; 254
600 ; 288
700 ; 257
800 ; 249
900 ; 265
1000 ; 256
1100 ; 249
1200 ; 273
1300 ; 282
1400 ; 260
1500 ; 254
1600 ; 257
1700 ; 272
1800 ; 222
1900 ; 265
2000 ; 267
2100 ; 260
2200 ; 265
2300 ; 256
2400 ; 266
2500 ; 256
2600 ; 266
2700 ; 269
2800 ; 267
2900 ; 261
3000 ; 263
3100 ; 259
3200 ; 256
3300 ; 264
3400 ; 247
3500 ; 255
3600 ; 278
3700 ; 260
3800 ; 274
3900 ; 263
4000 ; 265
4100 ; 264
4200 ; 269
4300 ; 256
4400 ; 245
4500 ; 279
4600 ; 260
4700 ; 259
4800 ; 275
4900 ; 264
5000 ; 235
5100 ; 264
5200 ; 249
5300 ; 253
5400 ; 252
5500 ; 265
5600 ; 251
5700 ; 257
5800 ; 263
5900 ; 261
6000 ; 272
6100 ; 260
6200 ; 250
6300 ; 236
6400 ; 265
6500 ; 269
6600 ; 270
6700 ; 284
6800 ; 268
6900 ; 262
7000 ; 258
7100 ; 262
7200 ; 276
7300 ; 259
7400 ; 258
7500 ; 270
7600 ; 251
7700 ; 266
7800 ; 265
7900 ; 266
8000 ; 271
8100 ; 268
8200 ; 245
8300 ; 270
8400 ; 264
8500 ; 257
8600 ; 264
8700 ; 257
8800 ; 265
8900 ; 251
9000 ; 265
9100 ; 275
9200 ; 274
9300 ; 268
9400 ; 247
9500 ; 272
9600 ; 253
9700 ; 269
9800 ; 272
9900 ; 251
10000 ; 236
10100 ; 266
10200 ; 272
10300 ; 278
10400 ; 262
10500 ; 260
10600 ; 260
10700 ; 242
10800 ; 248
10900 ; 263
11000 ; 263
11100 ; 256
11200 ; 264
11300 ; 243
11400 ; 244
11500 ; 264
11600 ; 268
11700 ; 264
11800 ; 271
11900 ; 266
12000 ; 241
12100 ; 267
12200 ; 251
12300 ; 253
12400 ; 256
12500 ; 253
12600 ; 272
12700 ; 257
12800 ; 259
12900 ; 269
13000 ; 261
13100 ; 259
13200 ; 277
13300 ; 243
13400 ; 248
13500 ; 270
13600 ; 264
13700 ; 249
13800 ; 258
13900 ; 258
14000 ; 286
14100 ; 261
14200 ; 256
14300 ; 253
14400 ; 254
14500 ; 254
14600 ; 253
14700 ; 247
14800 ; 269
14900 ; 259
15000 ; 273
15100 ; 270
15200 ; 259
15300 ; 265
15400 ; 259
15500 ; 246
15600 ; 263
15700 ; 268
15800 ; 265
15900 ; 262
16000 ; 257
16100 ; 253
16200 ; 245
16300 ; 263
16400 ; 261
16500 ; 257
16600 ; 295
16700 ; 261
16800 ; 267
16900 ; 256
17000 ; 262
17100 ; 259
17200 ; 243
17300 ; 269
17400 ; 260
17500 ; 264
17600 ; 270
17700 ; 277
17800 ; 239
17900 ; 264
18000 ; 267
18100 ; 266
18200 ; 224
18300 ; 251
18400 ; 272
18500 ; 245
