Step;N 
100 ; 655
200 ; 656
300 ; 662
400 ; 657
500 ; 655
600 ; 653
700 ; 648
800 ; 648
900 ; 654
1000 ; 650
1100 ; 653
1200 ; 666
1300 ; 660
1400 ; 653
1500 ; 659
1600 ; 657
1700 ; 658
1800 ; 653
1900 ; 654
2000 ; 656
2100 ; 646
2200 ; 652
2300 ; 659
2400 ; 650
2500 ; 650
2600 ; 653
2700 ; 650
2800 ; 642
2900 ; 648
3000 ; 650
3100 ; 647
3200 ; 647
3300 ; 647
3400 ; 646
3500 ; 648
3600 ; 655
3700 ; 653
3800 ; 642
3900 ; 640
4000 ; 647
4100 ; 648
4200 ; 654
4300 ; 662
4400 ; 668
4500 ; 669
4600 ; 662
4700 ; 655
4800 ; 657
4900 ; 653
5000 ; 659
5100 ; 660
5200 ; 657
5300 ; 652
5400 ; 655
5500 ; 657
5600 ; 659
5700 ; 660
5800 ; 659
5900 ; 653
6000 ; 661
6100 ; 656
6200 ; 653
6300 ; 661
6400 ; 656
6500 ; 649
6600 ; 657
6700 ; 655
6800 ; 650
6900 ; 649
7000 ; 644
7100 ; 647
7200 ; 653
7300 ; 655
7400 ; 653
7500 ; 662
7600 ; 657
7700 ; 661
7800 ; 664
7900 ; 667
8000 ; 658
8100 ; 662
8200 ; 660
8300 ; 652
8400 ; 653
8500 ; 653
8600 ; 652
8700 ; 655
8800 ; 654
8900 ; 653
9000 ; 652
9100 ; 660
9200 ; 654
9300 ; 649
9400 ; 655
9500 ; 651
9600 ; 660
9700 ; 660
9800 ; 660
9900 ; 652
10000 ; 644
10100 ; 652
10200 ; 650
10300 ; 655
10400 ; 655
10500 ; 657
10600 ; 658
10700 ; 659
10800 ; 659
10900 ; 648
11000 ; 652
11100 ; 652
11200 ; 655
11300 ; 655
11400 ; 656
11500 ; 652
11600 ; 660
11700 ; 660
11800 ; 658
11900 ; 651
12000 ; 656
12100 ; 657
12200 ; 654
12300 ; 657
12400 ; 650
12500 ; 655
12600 ; 653
12700 ; 650
12800 ; 649
12900 ; 654
13000 ; 654
13100 ; 650
13200 ; 654
13300 ; 651
13400 ; 652
13500 ; 654
13600 ; 660
13700 ; 658
13800 ; 657
13900 ; 655
14000 ; 649
14100 ; 653
14200 ; 649
14300 ; 648
14400 ; 652
14500 ; 647
14600 ; 643
14700 ; 649
14800 ; 648
14900 ; 650
15000 ; 643
15100 ; 652
15200 ; 654
15300 ; 655
15400 ; 663
15500 ; 658
15600 ; 658
15700 ; 663
15800 ; 669
15900 ; 658
16000 ; 654
16100 ; 653
16200 ; 654
16300 ; 650
16400 ; 651
16500 ; 646
16600 ; 652
16700 ; 655
16800 ; 659
16900 ; 646
17000 ; 658
17100 ; 662
17200 ; 655
17300 ; 657
17400 ; 660
17500 ; 649
17600 ; 654
17700 ; 657
17800 ; 654
17900 ; 657
18000 ; 644
18100 ; 647
18200 ; 644
18300 ; 641
18400 ; 649
18500 ; 650
18600 ; 649
18700 ; 644
18800 ; 640
18900 ; 635
19000 ; 644
19100 ; 645
19200 ; 645
19300 ; 654
19400 ; 651
